Abstract,Authors,DOI,Datatype,Keywords,Link,Source,Title
"[""This data product contains the quality-controlled, native sampling resolution data from the Tick and Tick-Borne Pathogen Sampling protocol. Tick abundance and diversity are sampled at regular intervals by NEON field technicians at core and relocatable sites using drag or flag sampling techniques. For additional details on protocol, see the TOS Protocol and Procedure: Tick and Tick-Borne Pathogen Sampling. Following collection, samples are sent to a professional taxonomist where ticks are identified to species and lifestage and/or sex. Identified ticks are then processed for pathogen analysis or preserved for final archiving. Products resulting from this sampling and processing include records of when ticks were sampled and the taxonomic and abundance data of ticks captured. For additional details, see the user guide, protocols, and science design listed in the Documentation section in this data product's details webpage.\n\nLatency:\nThe expected time from data and/or sample collection in the field to data publication is as follows, for each of the data tables (in days) in the downloaded data package. See the Data Product User Guide for more information.\n\ntck_fielddata:  30\n\ntck_taxonomyProcessed:  300\n\ntck_taxonomyRaw:  300""]",[''],['NEON.DOM.SITE.DP1.10093.001'],['TOS Data Product Type'],"[['flagging', 'species composition', 'Arachnida', 'Arthropoda', 'Ixodida', 'animals', 'archived samples', 'dragging', 'arthropods', 'Acari', 'Animalia', 'ticks', 'arachnids', 'drag cloths', 'parasites', 'questing', 'taxonomy', 'population', 'material samples', 'disease', 'ectoparasites', 'community composition', 'vector-borne', 'density', 'specimens']]",['DP1.10093.001'],['Terrestrial Observation System (TOS)'],['Ticks sampled using drag cloths']
['This data product is the temporally interpolated CO2 data (time rate of change for CO2) at the 30 minute time scale at different measurement levels on the tower.  The data are delivered with the Bundled data products - eddy covariance data product (DP4.00200.001).\n\nLatency:\nData collected in any given month are published during the second full week of the following month.'],[''],['NEON.DOM.SITE.DP2.00008.001'],['TIS Data Product Type'],"[['eddy covariance (EC)', 'CO2 mixing ratio', 'storage', 'time derivative', 'carbon dioxide (CO2) concentration', 'CO2 molar fraction', 'carbon dioxide (CO2)', 'profile', 'dry mole fraction CO2']]",['DP2.00008.001'],['Terrestrial Instrument System (TIS)'],['CO2 concentration rate of change']
['This data product is the temporally interpolated H2O data (time rate of change for H2O) at the 30 minute time scale at different measurement levels on the tower.  The data are delivered with the Bundled data products - eddy covariance data product (DP4.00200.001).\n\nLatency:\nData collected in any given month are published during the second full week of the following month.'],[''],['NEON.DOM.SITE.DP2.00009.001'],['TIS Data Product Type'],"[['H2O molar fraction', 'eddy covariance (EC)', 'dry mole fraction H2O', 'storage', 'time derivative', 'dew point', 'concentration', 'water vapor', 'H2O mixing ratio', 'profile', 'humidity']]",['DP2.00009.001'],['Terrestrial Instrument System (TIS)'],['H2O concentration rate of change']
['This data product is the temporally interpolated temperature data (time rate of change for temperature) at the 30 minute time scale at different measurement levels on the tower. The data are delivered with the Bundled data products - eddy covariance data product (DP4.00200.001).\n\nLatency:\nData collected in any given month are published during the second full week of the following month.'],[''],['NEON.DOM.SITE.DP2.00024.001'],['TIS Data Product Type'],"[['air temperature', 'eddy covariance (EC)', 'storage', 'time derivative', 'profile']]",['DP2.00024.001'],['Terrestrial Instrument System (TIS)'],['Temperature rate of change']
['This data product contains spatially interpolated temperature data at a 0.1 m vertical interval based on the 30 minute time rate of change for temperature at different measurement levels on the tower. The data are delivered with the Bundled data products - eddy covariance data product (DP4.00200.001).\n\nLatency:\nData collected in any given month are published during the second full week of the following month.'],[''],['NEON.DOM.SITE.DP3.00008.001'],['TIS Data Product Type'],"[['air temperature', 'eddy covariance (EC)', 'storage', 'spatial derivative', 'profile']]",['DP3.00008.001'],['Terrestrial Instrument System (TIS)'],['Temperature rate of change profile']
['This data product contains spatially interpolated CO2 data at a 0.1 m vertical interval based on the 30 minute time rate of change for CO2 molar fraction at different measurement levels on the tower. The data are delivered with the Bundled data products - eddy covariance data product (DP4.00200.001).\n\nLatency:\nData collected in any given month are published during the second full week of the following month.'],[''],['NEON.DOM.SITE.DP3.00009.001'],['TIS Data Product Type'],"[['eddy covariance (EC)', 'CO2 mixing ratio', 'storage', 'time derivative', 'carbon dioxide (CO2) concentration', 'CO2 molar fraction', 'carbon dioxide (CO2)', 'profile', 'dry mole fraction CO2']]",['DP3.00009.001'],['Terrestrial Instrument System (TIS)'],['CO2 concentration rate of change profile']
['This data product contains spatially interpolated H2O data at a 0.1 m vertical interval based on the 30 minute time rate of change for H2O molar fraction at different measurement levels on the tower. The data are delivered with the Bundled Eddy Covariance (DP4.00200.001) data product.\n\nLatency:\nData collected in any given month are published during the second full week of the following month.'],[''],['NEON.DOM.SITE.DP3.00010.001'],['TIS Data Product Type'],"[['H2O molar fraction', 'eddy covariance (EC)', 'dry mole fraction H2O', 'storage', 'time derivative', 'dew point', 'concentration', 'water vapor', 'H2O mixing ratio', 'profile', 'water vapour', 'humidity']]",['DP3.00010.001'],['Terrestrial Instrument System (TIS)'],['H2O concentration rate of change profile']
"['Sensible heat flux is estimated based on the eddy-covariance technique using high frequency sonic anemometer to measurements of vertical wind velocity and air temperature to calculate turbulent flux and tower profile measurements of air temperature to calculate storage flux. This data product contains the measurement data and associated metadata in HDF5 format. The key sub-data products include storage flux, turbulent flux, and net surface-atmosphere exchange (NSAE) which is defined as the sum of storage flux and turbulent flux, on a 30 min basis. The data are delivered with the Bundled data products - eddy covariance data product (DP4.00200.001).\n\nLatency:\nData collected in any given month are published during the second full week of the following month.']",[''],['NEON.DOM.SITE.DP4.00002.001'],['TIS Data Product Type'],"[['eddy flux', 'energy balance', 'eddy covariance (EC)', 'net surface atmosphere exchange (NSAE)', 'heat exchange', 'storage flux', 'turbulent flux']]",['DP4.00002.001'],['Terrestrial Instrument System (TIS)'],['Sensible heat flux']
['Momentum flux is estimated based on the eddy-covariance technique using a sonic anemometer to measure vertical and horizontal wind velocities. This data product contains the measurement data and associated metadata in HDF5 format. The key sub-data product include only the turbulent flux on a 30 min basis. The data are delivered with the Bundled data products - eddy covariance data product (DP4.00200.001).\n\nLatency:\nData collected in any given month are published during the second full week of the following month.'],[''],['NEON.DOM.SITE.DP4.00007.001'],['TIS Data Product Type'],"[['turbulent kinetic energy (TKE)', 'atmospheric stability', 'eddy covariance (EC)', 'net surface atmosphere exchange (NSAE)', 'shear stress', 'roughness length', 'storage flux', 'planar fit', 'turbulent flux']]",['DP4.00007.001'],['Terrestrial Instrument System (TIS)'],['Momentum flux']
"['Carbon dioxide flux is estimated based on the eddy-covariance technique using high frequency sonic anemometer measurements of vertical winds velocity  and a  infrared gas analyzer (IRGA) measurements of CO2 concentration to calculate turbulent flux, and tower profile measurements of CO2 concentration to calculate storage flux. This data product contains the measurement data and associated metadata in HDF5 format. The key sub-data products include storage flux, turbulent flux, and net surface-atmosphere exchange (NSAE) which is defined as the sum of storage flux and turbulent flux, on a 30 min basis. The data are delivered with the Bundled Eddy Covariance (DP4.00200.001) data product.\n\nLatency:\nData collected in any given month are published during the second full week of the following month.']",[''],['NEON.DOM.SITE.DP4.00067.001'],['TIS Data Product Type'],"[['net ecosystem exchange (NEE)', 'eddy covariance (EC)', 'carbon dioxide (CO2) flux', 'carbon dioxide (CO2)', 'net surface atmosphere exchange (NSAE)', 'storage flux', 'turbulent flux']]",['DP4.00067.001'],['Terrestrial Instrument System (TIS)'],['Carbon dioxide flux']
"['Latent heat flux is estimated based on the eddy-covariance technique  using high frequency sonic anemometer measurements of vertical wind velocity  and a  infrared gas analyzer (IRGA)  measurements of water vapor to calculate turbulent flux, and tower profile measurements of water vapor to calculate storage flux. This data product contains the measurement data and associated metadata in HDF5 format. The key sub-data products include storage flux, turbulent flux, and net surface-atmosphere exchange (NSAE) which is defined as the sum of storage flux and turbulent flux, on a 30 min basis. The data are delivered with the Bundled data products - eddy covariance data product (DP4.00200.001).\n\nLatency:\nData collected in any given month are published during the second full week of the following month.']",[''],['NEON.DOM.SITE.DP4.00137.001'],['TIS Data Product Type'],"[['energy balance', 'water vapor flux', 'eddy covariance (EC)', 'heat', 'net surface atmosphere exchange (NSAE)', 'storage flux', 'water vapor', 'turbulent flux']]",['DP4.00137.001'],['Terrestrial Instrument System (TIS)'],['Latent heat flux']
"['Net surface-atmosphere exchange, or “flux” quantifies how much heat, water (H2O) and carbon dioxide (CO2) are transferred between an ecosystem and the atmosphere. Fluxes are useful in a variety scientific applications, including to study ecosystem processes, to interpret and calibrate satellite observations of the earth system, and to constrain ecosystem and earth system models. One of the most direct approaches to observe the net surface-atmosphere exchange is the in-situ [eddy-covariance method](https://youtu.be/CR4Anc8Mkas). Calculation of the net surface-atmosphere exchange involves the estimation of at least two major terms (assuming horizontally homogenous surface conditions): the turbulent flux and the storage flux. In addition, stable isotope measurements of CO2 and H2O within and above the ecosystem canopy can support the subsequent partitioning of the net surface-atmosphere exchange into ecosystem constituent fluxes. For example, partitioning CO2 into photosynthesis and respiration, or evaporation and transpiration in the case of H2O.\n\nFor data product and algorithm details please see [NEON.DOC.004571](http://data.neonscience.org/documents); in short: this data product bundle contains derived eddy-covariance data products and associated metadata in HDF5 format. Each file contains metadata about the file structure, table formats, and attributes. For more information on using HDF5 files, please visit The HDF Group website at https://www.hdfgroup.org/. Data, quality flags and metrics (qfqm), and uncertainty metrics (ucrt) are currently provided in folders using the following naming convention within the HDF5 file structure: `data_product_level`/`type_of_data_available`/`data_product_abbreviation` (e.g., “dp01/data/soni”). Empty folders within the file structure are being incrementally filled in future publications. The data products embedded in this bundle currently include the following:\n\nData Product | Type of data available | Abbreviation | Temporal Resolution\n\nDP1.00002 Single aspirated air temperature | data, qfqm, ucrt | tempAirLvl | 1-min, 30-min\n\nDP1.00003 Triple aspirated air temperature | data, qfqm, ucrt | tempAirTop | 1-min, 30-min\n\nDP1.00007 3D wind speed, direction and sonic temperature | data, qfqm, ucrt | soni | 1-min, 30-min\n\nDP1.00010 3D wind attitude and motion reference | data, qfqm, ucrt | amrs | 1-min, 30-min\n\nDP1.00034 CO2 concentration - turbulent | data, qfqm, ucrt | co2Turb | 1-min, 30-min\n\nDP1.00035 H2O concentration - turbulent\t| data, qfqm, ucrt | h2oTurb | 1-min, 30-min\n\nDP1.00036 Atmospheric CO2 isotopes | data, qfqm, ucrt | isoCo2 | 9-min, 30-min\n\nDP1.00037 Atmospheric H2O isotopes | data, qfqm, ucrt | isoH2o | 9-min, 30-min\n\nDP1.00099 CO2 concentration - storage | data, qfqm, ucrt | co2Stor | 2-min, 30-min\n\nDP1.00100 H2O concentration - storage | data, qfqm, ucrt | h2oStor | 2-min, 30-min\n\nDP2.00008 CO2 concentration rate of change | data, qfqm | co2Stor | 30-min\n\nDP2.00009 H2O concentration rate of change | data, qfqm | h2oStor | 30-min\n\nDP2.00024 Temperature rate of change | data, qfqm | tempStor  | 30-min\n\nDP3.00008 Temperature rate of change profile | data, qfqm | tempStor  | 30-min\n\nDP3.00009 CO2 concentration rate of change profile | data, qfqm | co2Stor  | 30-min\n\nDP3.00010 H2O concentration rate of change profile | data, qfqm | h2oStor  | 30-min\n\nDP4.00002 Sensible heat flux | data, qfqm | fluxTemp  | 30-min\n\nDP4.00007 Momentum flux | data, qfqm | fluxMome  | 30-min\n\nDP4.00067 Carbon dioxide flux | data, qfqm | fluxCo2  | 30-min\n\nDP4.00137 Latent heat flux | data, qfqm | fluxH2o  | 30-min\n\nDP4.00201 Flux footprint characteristics | data, qfqm | foot  | 30-min\n\n\nLatency:\nData collected in any given month are published during the second full week of the following month.']",[''],['NEON.DOM.SITE.DP4.00200.001'],['TIS Data Product Type'],"[['turbulence', 'momentum', 'flux', 'energy balance', 'net ecosystem exchange (NEE)', 'eddy covariance (EC)', 'sensible heat', 'motion', 'CO2 mixing ratio', 'storage', 'water (H2O) mixing ratio', 'isotopes', 'stable isotopes', 'latent heat', 'water (H2O) molar fraction', 'CO2 molar fraction', 'carbon dioxide (CO2)', 'net surface atmosphere exchange (NSAE)', 'evapotranspiration (ET)', 'water (H2O) vapor', 'oxygen-18 (18O)', 'carbon-13 (13C)', 'footprint', 'wind speed', 'wind direction', 'attitude', 'hydrogen-2 (2H)', 'profile']]",['DP4.00200.001'],['Terrestrial Instrument System (TIS)'],['Bundled data products - eddy covariance']
"['A footprint model as described by Metzger et al. (2012) is used to determine where on the ground surface emissions measured by the eddy-covariance turbulent exchange system originated from. This allows interpretation of observed emission rates against hour-to-hour variations in flux footprint over surface properties such as land cover, soil moisture etc. e.g. from gridded remote-sensing data products. This data product contains the quality-controlled measurement data and associated metadata in HDF5 format. The key sub-data products include model inputs, footprint statistics, and footprint weight matrices, on a 30 min basis. The data are delivered with the Bundled data products - eddy covariance data product (DP4.00200.001).\n\nLatency:\nData collected in any given month are published during the second full week of the following month.']",[''],['NEON.DOM.SITE.DP4.00201.001'],['TIS Data Product Type'],"[['normalized difference vegetation index (NDVI)', 'modeling', 'eddy covariance (EC)', 'enhanced vegetation index (EVI)', 'land surface temperature (LST)', 'net surface atmosphere exchange (NSAE)', 'flux contribution', 'flux footprint', 'storage flux', 'turbulent flux']]",['DP4.00201.001'],['Terrestrial Instrument System (TIS)'],['Flux footprint characteristics']
"[""This data product contains the quality-controlled, native sampling resolution data derived from NEON's tick pathogen testing. Products resulting from this sampling include results of testing individual ticks collected during NEON tick sampling for pathogen presence/absence. See NEON Product Ticks sampled using drag cloths (DP1.10093.001) for data on the abundance and diversity of ticks collected at NEON sites. Following collection, tick samples are sent to a professional taxonomist where ticks are identified to species and sex. A subset of positively-identified nymphal ticks are tested for the presence of bacterial and protozoan pathogens. For additional details, see the user guide, protocols, and science design listed in the Documentation section in this data product's details webpage.\n\nLatency:\nThe expected time from data and/or sample collection in the field to data publication is as follows, for each of the data tables (in days) in the downloaded data package. See the Data Product User Guide for more information.\n\ntck_pathogen:  390\n\ntck_pathogenqa:  390""]",[''],['NEON.DOM.SITE.DP1.10092.001'],['TOS Data Product Type'],"[['polymerase chain reaction', 'Arachnida', 'nymphs', 'Dermacentor', 'protozoan', 'Arthropoda', 'animals', 'Babesia', 'Rickettsia', 'archived samples', 'arthropods', 'Acari', 'Animalia', 'Borrelia', 'ticks', 'arachnids', 'pathogens', 'Ixodes', 'Amblyomma', 'drag cloths', 'parasites', 'disesase', 'Anaplasma', 'Francisella', 'borreliae', 'health', 'material samples', 'Lyme disease', 'ectoparasites', 'vector-borne', 'specimens']]",['DP1.10092.001'],['Terrestrial Observation System (TOS)'],['Tick-borne pathogen status']
"[""This data product contains the quality-controlled, native sampling resolution data from the Tick and Tick-Borne Pathogen Sampling protocol. Tick abundance and diversity are sampled at regular intervals by NEON field technicians at core and relocatable sites using drag or flag sampling techniques. For additional details on protocol, see the TOS Protocol and Procedure: Tick and Tick-Borne Pathogen Sampling. Following collection, samples are sent to a professional taxonomist where ticks are identified to species and lifestage and/or sex. Identified ticks are then processed for pathogen analysis or preserved for final archiving. Products resulting from this sampling and processing include records of when ticks were sampled and the taxonomic and abundance data of ticks captured. For additional details, see the user guide, protocols, and science design listed in the Documentation section in this data product's details webpage.\n\nLatency:\nThe expected time from data and/or sample collection in the field to data publication is as follows, for each of the data tables (in days) in the downloaded data package. See the Data Product User Guide for more information.\n\ntck_fielddata:  30\n\ntck_taxonomyProcessed:  300\n\ntck_taxonomyRaw:  300""]",[''],['NEON.DOM.SITE.DP1.10093.001'],['TOS Data Product Type'],"[['flagging', 'species composition', 'Arachnida', 'Arthropoda', 'Ixodida', 'animals', 'archived samples', 'dragging', 'arthropods', 'Acari', 'Animalia', 'ticks', 'arachnids', 'drag cloths', 'parasites', 'questing', 'taxonomy', 'population', 'material samples', 'disease', 'ectoparasites', 'community composition', 'vector-borne', 'density', 'specimens']]",['DP1.10093.001'],['Terrestrial Observation System (TOS)'],['Ticks sampled using drag cloths']
