Abstract,Authors,DOI,Datatype,Keywords,Link,Source,Title
[None],"['Gaurav Chauhan, Jesse, McClure, Jessica, Hekman, Patrick W., Marsh, Jeffrey A., Bailey, Rachel F., Daniels, Diane P., Genereux, Elinor K., Karlsson']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/b7f12aee-60ac-39a5-90ca-398aed0210f1/'],['Frontiers in Genetics'],"['Combining Citizen Science and Genomics to Investigate Tick, Pathogen, and Commensal Microbiome at Single-Tick Resolution']"
[None],"['Cristian Raileanu, Sara, Moutailler, Ionut, Pavel, Daniela, Porea, Andrei D., Mihalca, Gheorghe, Savuta, Muriel, Vayssier-Taussat']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/623928d8-db14-3c40-bcc0-0bd082bb7611/'],['Frontiers in Cellular and Infection Microbiology'],['Borrelia diversity and co-infection with other tick borne pathogens in ticks']
[None],"['Cristian Raileanu, Sara, Moutailler, Ionut, Pavel, Daniela, Porea, Andrei D., Mihalca, Gheorghe, Savuta, Muriel, Vayssier-Taussat']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/623928d8-db14-3c40-bcc0-0bd082bb7611/'],['Frontiers in Cellular and Infection Microbiology'],['Borrelia diversity and co-infection with other tick borne pathogens in ticks']
[None],"['Djamel Tahir, Leon, Meyer, Josephus, Fourie, Frans, Jongejan, Thomas, Mather, Valérie, Choumet, Byron, Blagburn, Reinhard K., Straubinger, Marie, Varloud']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/0aed5e01-3b53-3bb2-8c9d-2df7689b6f07/'],['Microorganisms'],['Interrupted blood feeding in ticks: Causes and consequences']
[None],"['Beth M. Hayes, Atanas D., Radkov, Fauna, Yarza, Sebastian, Flores, Jungyun, Kim, Ziyi, Zhao, Katrina W., Lexa, Liron, Marnin, Jacob, Biboy, Victoria, Bowcut, Waldemar, Vollmer, Joao H.F., Pedra, Seemay, Chou']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/a1a473b3-3af2-34eb-a53e-d60fc5a3e11b/'],['Cell'],['Ticks Resist Skin Commensals with Immune Factor of Bacterial Origin']
[None],"['Hajime Karasuyama, Kensuke, Miyake, Soichiro, Yoshikawa']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/b9c05674-8583-3da9-9d47-03a675e841da/'],['Frontiers in Immunology'],['Immunobiology of Acquired Resistance to Ticks']
[None],['Patricia A. Nuttall'],[''],['unkown'],[''],['https://www.mendeley.com/catalogue/5b542760-0fa0-3b90-80a8-c491f51a2d6b/'],['Wiener Klinische Wochenschrift'],['Tick saliva and its role in pathogen transmission']
[None],"['Nathalie Boulanger, Stephen, Wikel']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/0a2570f4-3ded-34e2-a95c-c1e0660ccdb2/'],['Frontiers in Immunology'],['Induced Transient Immune Tolerance in Ticks and Vertebrate Host: A Keystone of Tick-Borne Diseases?']
[None],"['Abdulsalam Adegoke, Deepak, Kumar, Cailyn, Bobo, Muhammad Imran, Rashid, Aneela Zameer, Durrani, Muhammad Sohail, Sajid, Shahid, Karim']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/85f61e04-123a-3906-b2f3-3abe0210f92b/'],['Microorganisms'],['Tick-borne pathogens shape the native microbiome within tick vectors']
[None],"['Lesley Bell-Sakyi, Alistair, Darby, Matthew, Baylis, Benjamin L., Makepeace']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/8d8acf97-c561-3622-a19b-4fbdf5ae67c8/'],['Ticks and Tick-borne Diseases'],"['The Tick Cell Biobank: A global resource for in vitro research on ticks, other arthropods and the pathogens they transmit']"
[None],"['Octavio Merino, Pilar, Alberdi, José M., Pérez De La Lastra, José, de la Fuente']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/06a0119d-763c-3109-883f-31e2838495cb/'],['Frontiers in Cellular and Infection Microbiology'],['Tick vaccines and the control of tick-borne pathogens']
[None],"['Adrien A. Blisnick, Thierry, Foulon, Sarah I., Bonnet']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/ac4f1e04-03a0-3e3c-8049-9ccb797a4de4/'],['Frontiers in Cellular and Infection Microbiology'],['Serine protease inhibitors in ticks: An overview of their role in tick biology and tick-borne pathogen transmission']
[None],['Giovanni Benelli'],[''],['unkown'],[''],['https://www.mendeley.com/catalogue/adb7c2ee-1280-3e41-a19e-b73b9e76bfb2/'],['Pathogens'],"['Pathogens manipulating tick behavior—through a glass, darkly']"
[None],"['Abdulsalam Adegoke, Deepak, Kumar, Cailyn, Bobo, Muhammad Imran, Rashid, Aneela Zameer, Durrani, Muhammad Sohail, Sajid, Shahid, Karim']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/85f61e04-123a-3906-b2f3-3abe0210f92b/'],['Microorganisms'],['Tick-borne pathogens shape the native microbiome within tick vectors']
[None],"['Thankgod E. Onyiche, Cristian, Rǎileanu, Oliver, Tauchmann, Susanne, Fischer, Ana, Vasić, Mandy, Schäfer, Abdullahi A., Biu, Ndudim I., Ogo, Oriel, Thekisoe, Cornelia, Silaghi']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/a8d328b9-c4c6-3263-8118-f0a08d8337c0/'],['Parasites and Vectors'],['Prevalence and molecular characterization of ticks and tick-borne pathogens of one-humped camels (Camelus dromedarius) in Nigeria']
[None],"['Lesley Bell-Sakyi, Alistair, Darby, Matthew, Baylis, Benjamin L., Makepeace']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/8d8acf97-c561-3622-a19b-4fbdf5ae67c8/'],['Ticks and Tick-borne Diseases'],"['The Tick Cell Biobank: A global resource for in vitro research on ticks, other arthropods and the pathogens they transmit']"
[None],['Lars Eisen'],[''],['unkown'],[''],['https://www.mendeley.com/catalogue/a124db9b-7988-3a53-b25d-c487dbb115b2/'],['Ticks and Tick-borne Diseases'],['Vector competence studies with hard ticks and Borrelia burgdorferi sensu lato spirochetes: A review']
[None],"['Kirby C. Stafford, Scott C., Williams, Goudarz, Molaei']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/a5122204-beb6-3621-b3fc-c69cf4722efc/'],['Journal of Integrated Pest Management'],['Integrated pest management in controlling ticks and tick-associated diseases']
[None],"['Felix Nchu, Nkululeko, Nyangiwe, Dennis, Muhanguzi, Jahashi, Nzalawahe, Yakob Petro, Nagagi, George, Msalya, Natala Audu, Joseph, Esther Gwae, Kimaro, Margaret, Mollel, Violet, Temba, Difo Voukang, Harouna']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/78bedc98-d1e7-3ff7-b2dc-f5b7aa92c527/'],['Veterinary World'],['Development of a practical framework for sustainable surveillance and control of ticks and tick-borne diseases in Africa']
[None],"['Mona Dehhaghi, Hamed Kazemi Shariat, Panahi, Edward C., Holmes, Bernard J., Hudson, Richard, Schloeffel, Gilles J., Guillemin']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/3cb47684-a375-3225-9d1a-84190e1483de/'],['Frontiers in Cellular and Infection Microbiology'],['Human tick-borne diseases in Australia']
[None],"['Stefania Zanet, Elena, Battisti, Paola, Pepe, Lavinia, Ciuca, Liliana, Colombo, Anna, Trisciuoglio, Ezio, Ferroglio, Giuseppe, Cringoli, Laura, Rinaldi, Maria Paola, Maurelli']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/8c45cd58-d3d7-3adc-b2e5-773cdd809bed/'],['BMC Veterinary Research'],['Tick-borne pathogens in Ixodidae ticks collected from privately-owned dogs in Italy: A country-wide molecular survey']
[None],"['Min Goo Seo, Oh Deog, Kwon, Dongmi, Kwak']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/75877d05-0a52-33ec-b5fd-880068626ace/'],['Pathogens'],['Molecular and phylogenetic analysis of tick-borne pathogens in ticks parasitizing native korean goats (Capra hircus coreanae) in South Korea']
[None],"['Zsuzsa Kalmár, Mirabelaoana, Dumitrache, Gianluca, D’Amico, Ioana Adriana, Matei, Angela Monica, Ionică, Călin Mircea, Gherman, Mihaela, Lupșe, Andrei Daniel, Mihalca']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/c6fac882-3cb0-3b9a-a745-8e228f4a1197/'],['Pathogens'],['Multiple tick‐borne pathogens in ixodes ricinus ticks collected from humans in Romania']
[None],"['Agustín Estrada-Peña, Matías, Szabó, Marcelo, Labruna, Juan, Mosqueda, Octavio, Merino, Evelina, Tarragona, José M., Venzal, José, de la Fuente']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/d03bca52-f532-3545-849e-4c92f2108a5b/'],['Vaccines'],"['Towards an effective, rational and sustainable approach for the control of cattle ticks in the neotropics']"
[None],"['Dennis Muhanguzi, Joseph, Byaruhanga, Wilson, Amanyire, Christian, Ndekezi, Sylvester, Ochwo, Joseph, Nkamwesiga, Frank Norbert, Mwiine, Robert, Tweyongyere, Josephus, Fourie, Maxime, Madder, Theo, Schetters, Ivan, Horak, Nick, Juleff, Frans, Jongejan']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/fb264c64-e301-319d-8286-c122258345ad/'],['Parasites and Vectors'],['Invasive cattle ticks in East Africa: Morphological and molecular confirmation of the presence of Rhipicephalus microplus in south-eastern Uganda']
[None],"['Yesica López, Jorge, Miranda, Salim, Mattar, Marco, Gonzalez, Joel, Rovnak']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/16103227-f778-3c44-86a1-17d7b7ec0555/'],['Virology Journal'],"['First report of Lihan Tick virus (Phlebovirus, Phenuiviridae) in ticks, Colombia']"
[None],"['Carolyn L. Hodo, David, Forgacs, Lisa D., Auckland, Katherine, Bass, Chelsea, Lindsay, Micah, Bingaman, Tijjani, Sani, Kara, Colwell, Gabriel L., Hamer, Sarah A., Hamer']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/d531f368-dc0a-3b47-a87a-446dc918e6f5/'],['Ticks and Tick-borne Diseases'],['Presence of diverse Rickettsia spp. and absence of Borrelia burgdorferi sensu lato in ticks in an East Texas forest with reduced tick density associated with controlled burns']
[None],"['Lukas Frans Ocias, Peter, Wilhelmsson, Johanna, Sjöwall, Anna Jonsson, Henningsson, Marika, Nordberg, Charlotte Sværke, Jørgensen, Karen Angeliki, Krogfelt, Pia, Forsberg, Per Eric, Lindgren']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/d4df6aa4-9b29-3f92-8809-86b40c7173d2/'],['Ticks and Tick-borne Diseases'],['Emerging tick-borne pathogens in the Nordic countries: A clinical and laboratory follow-up study of high-risk tick-bitten individuals']
[None],"['Abdul Ghafar, Tariq, Abbas, Abdul, Rehman, Zia Ud Din, Sandhu, Alejandro, Cabezas-Cruz, Abdul, Jabbar']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/186636bb-8d32-312a-b424-2b8492306c71/'],['Pathogens'],['Systematic review of ticks and tick-borne pathogens of small ruminants in Pakistan']
[None],"['Agustín Estrada-Peña, Jeremy S., Gray, Olaf, Kahl, Robert S., Lane, Ard M., Nijhof']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/82758613-54b5-3fdc-b732-306574d49adf/'],['Frontiers in Cellular and Infection Microbiology'],['Research on the ecology of ticks and tick-borne pathogens-methodological principles and caveats']
[None],"['Karen L. Mansfield, Lv, Jizhou, L. Paul, Phipps, Nicholas, Johnson']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/86b087b9-1d7a-3182-8a56-97d7695d302d/'],['Frontiers in Cellular and Infection Microbiology'],['Emerging tick-borne viruses in the twenty-first century']
[None],"['Lars Eisen, Rebecca J., Eisen']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/f6a1941b-26f0-39be-8fc1-3742740ab555/'],['Journal of Medical Entomology'],['Benefits and drawbacks of citizen science to complement traditional data gathering approaches for medically important hard ticks (Acari: Ixodidae) in the United States']
[None],"['Kirstine Klitgaard, Jesper, Højgaard, Anastasia, Isbrand, Jesper J., Madsen, Kasper, Thorup, Rene, Bødker']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/3b7ad0a2-577b-3112-9ccc-54245a06d524/'],['Ticks and Tick-borne Diseases'],['Screening for multiple tick-borne pathogens in Ixodes ricinus ticks from birds in Denmark during spring and autumn migration seasons']
[None],"['Poliana Fernanda Giachetto, Rodrigo Casquero, Cunha, Antônio, Nhani, Marcos Valerio, Garcia, Jesus Aparecido, Ferro, Renato, Andreotti']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/4bcd6cc1-5e17-3e00-af71-d5d9c3cf251b/'],['Frontiers in Cellular and Infection Microbiology'],['Gene Expression in the Salivary Gland of Rhipicephalus (Boophilus) microplus Fed on Tick-Susceptible and Tick-Resistant Hosts']
[None],"['Andrew Nuss, Arvind, Sharma, Monika, Gulia-Nuss']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/3b6de6e6-81e3-3e2f-879b-4d3be77fa097/'],['Frontiers in Cellular and Infection Microbiology'],['Genetic Manipulation of Ticks: A Paradigm Shift in Tick and Tick-Borne Diseases Research']
[None],"['Telleasha L. Greay, Alexander W., Gofton, Andrea, Paparini, Una M., Ryan, Charlotte L., Oskam, Peter J., Irwin']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/423fe7ae-18a8-3347-9cd0-7a95f8a67534/'],['Parasites and Vectors'],['Recent insights into the tick microbiome gained through next-generation sequencing']
[None],"['Martina Ličková, Sabína, Fumačová Havlíková, Monika, Sláviková, Mirko, Slovák, Jan F., Drexler, Boris, Klempa']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/cce667d5-5179-3753-aa6d-5e29dbf87977/'],['Ticks and Tick-borne Diseases'],['Dermacentor reticulatus is a vector of tick-borne encephalitis virus']
[None],"['Jindrich Chmelar, Jan, Kotál, Anna, Kovaríková, Michail, Kotsyfakis']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/85702d9d-3ab5-3879-bb5b-4f642656301d/'],['Frontiers in Physiology'],['The use of tick salivary proteins as novel therapeutics']
[None],"['Jani J. Sormunen, Tommi, Andersson, Jouni, Aspi, Jaana, Bäck, Tony, Cederberg, Noora, Haavisto, Hanna, Halonen, Jari, Hänninen, Jasmin, Inkinen, Niko, Kulha, Maija, Laaksonen, John, Loehr, Satu, Mäkelä, Katja, Mäkinen, Joanna, Norkko, Riku, Paavola, Pauliina, Pajala, Tuukka, Petäjä, Anna, Puisto, Ella, Sippola, Martin, Snickars, Janne, Sundell, Niko, Tanski, Antti, Uotila, Ella Maria, Vesilahti, Eero J., Vesterinen, Silja, Vuorenmaa, Hannu, Ylönen, Jari, Ylönen, Tero, Klemola']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/5c39566f-dc15-3d58-a982-7a7daedd4a69/'],['Ticks and Tick-borne Diseases'],['Monitoring of ticks and tick-borne pathogens through a nationwide research station network in Finland']
[None],"['Agne Namina, Valentina, Capligina, Maija, Seleznova, Rudolfs, Krumins, Darja, Aleinikova, Agnija, Kivrane, Sarmite, Akopjana, Marija, Lazovska, Inese, Berzina, Renate, Ranka']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/84d896a6-aa9f-36c8-a0bd-810192d3df32/'],['BMC Veterinary Research'],"['Tick-borne pathogens in ticks collected from dogs, Latvia, 2011-2016']"
[None],"['Aine Lehane, Christina, Parise, Colleen, Evans, Lorenza, Beati, William L., Nicholson, Rebecca J., Eisen, Sarah, Hamer']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/419954f2-02b9-325d-b3ba-d994ecdcc320/'],['Journal of Medical Entomology'],['Reported County-Level Distribution of the American Dog Tick (Acari: Ixodidae) in the Contiguous United States']
[None],"['Aleksandra I. Krawczyk, Gilian L.A., Van Duijvendijk, Arno, Swart, Dieter, Heylen, Ryanne I., Jaarsma, Frans H.H., Jacobs, Manoj, Fonville, Hein, Sprong, Willem, Takken']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/5f406da9-867e-38ef-9e3b-f3c7f26cd163/'],['Parasites and Vectors'],['Effect of rodent density on tick and tick-borne pathogen populations: Consequences for infectious disease risk']
[None],"['Jiří Černý, Geoffrey, Lynn, Johana, Hrnková, Maryna, Golovchenko, Natalia, Rudenko, Libor, Grubhoffer']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/70789ff4-f21b-3b2d-89fb-5f5d83e90bee/'],['International Journal of Environmental Research and Public Health'],['Management options for Ixodes ricinus-associated pathogens: A review of prevention strategies']
[None],"['Kyeongah Nah, Ákos, Bede-Fazekas, Attila János, Trájer, Jianhong, Wu']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/0bd95afc-f47c-3b31-b4fa-e18ed41a3b4a/'],['BMC Infectious Diseases'],['The potential impact of climate change on the transmission risk of tick-borne encephalitis in Hungary']
[None],"['Cheyne Kurokawa, Geoffrey E., Lynn, Joao H.F., Pedra, Utpal, Pal, Sukanya, Narasimhan, Erol, Fikrig']",[''],['unkown'],[''],['https://www.mendeley.com/catalogue/ae3a2f84-6f2b-35b1-bf20-5ae94ea47a4d/'],['Nature Reviews Microbiology'],['Interactions between Borrelia burgdorferi and ticks']
