Abstract,Authors,DOI,Datatype,Keywords,Link,Source,Title
"['Capture history of domestic dogs in five study areas, in the northern Ecuadorian Andes.']",['Galo Zapata-Rios'],['knb.92030.4'],['TABULAR_DATA'],"[['carnivore', 'camera trapping', 'Ecuador']]",['https://cn.dataone.org/cn/v2/resolve/knb.92030.4'],[''],['Domestic dog capture history']
"['Capture history of domestic dogs in five study areas, in the northern Ecuadorian Andes.']",['Galo Zapata-Rios'],['knb.92030.2'],['TABULAR_DATA'],"[['carnivore', 'camera trapping', 'Ecuador']]",['https://cn.dataone.org/cn/v2/resolve/knb.92030.2'],[''],['Dometic dog capture history']
"['Capture history of domestic dogs in five study areas, in the northern Ecuadorian Andes.']",['Galo Zapata-Rios'],['knb.92030.1'],['TABULAR_DATA'],"[['carnivore', 'camera trapping', 'Ecuador']]",['https://cn.dataone.org/cn/v2/resolve/knb.92030.1'],[''],['Dometic dog capture history']
"['Capture history of domestic dogs in five study areas, in the northern Ecuadorian Andes.']",['Galo Zapata-Rios'],['knb.92030.3'],['TABULAR_DATA'],"[['carnivore', 'camera trapping', 'Ecuador']]",['https://cn.dataone.org/cn/v2/resolve/knb.92030.3'],[''],['Domestic dog capture history']
"['Data were collected during 22 visits to two sites in Sierra de Bahoruco National Park, Dominican Republic, from 1995 - 2010.  During each visit, we operated a standardized array of 30-35 mist nets (12-m x 2.6-m, 36-mm mesh) at each site.  Detailed information on capture effort is included in this data set.  We placed U.S. Fish and Wildlife Service aluminum leg bands on all North American migrant species and custom-made, uniquely numbered leg bands (Gey Band and Tag Company) on all Hispaniolan resident species. We did not have leg bands that fit Hispaniolan Emeralds (Chlorostilbon swainsonii), so we temporarily marked individuals of this species by clipping the distal 2-3 mm of up to three rectrices in a unique pattern; doing so allowed us to identify within-session recaptures.  We aged and sexed all North American species using standard criteria according to Pyle (1997) and all resident species using criteria available in field guides (Latta et al., 2006) or based on our own accumulated field knowledge.']",['John Lloyd'],['knb.777.2'],['TABULAR_DATA'],"[['Perching birds', 'Community structure', 'Population dynamics', 'Species life history', 'Survival rates', 'Montane habitats']]",['https://cn.dataone.org/cn/v2/resolve/knb.777.2'],[''],['Sierra de Bahoruco Constant-effort Mist Netting']
"['Data were collected during 22 visits to two sites in Sierra de Bahoruco National Park, Dominican Republic, from 1995 - 2010.  During each visit, we operated a standardized array of 30-35 mist nets (12-m x 2.6-m, 36-mm mesh) at each site.  Detailed information on capture effort is included in this data set.  We placed U.S. Fish and Wildlife Service aluminum leg bands on all North American migrant species and custom-made, uniquely numbered leg bands (Gey Band and Tag Company) on all Hispaniolan resident species. We did not have leg bands that fit Hispaniolan Emeralds (Chlorostilbon swainsonii), so we temporarily marked individuals of this species by clipping the distal 2-3 mm of up to three rectrices in a unique pattern; doing so allowed us to identify within-session recaptures.  We aged and sexed all North American species using standard criteria according to Pyle (1997) and all resident species using criteria available in field guides (Latta et al., 2006) or based on our own accumulated field knowledge.']",['John Lloyd'],['knb.777.1'],['TABULAR_DATA'],"[['Perching birds', 'Community structure', 'Population dynamics', 'Species life history', 'Survival rates', 'Montane habitats']]",['https://cn.dataone.org/cn/v2/resolve/knb.777.1'],[''],['Sierra de Bahoruco Constant-effort Mist Netting']
[''],[''],['urn:uuid:e68a27c6-3de5-4031-8686-d867c2f07bad'],['TABULAR_DATA'],[''],['https://cn.dataone.org/cn/v2/resolve/urn%3Auuid%3Ae68a27c6-3de5-4031-8686-d867c2f07bad'],[''],['']
[''],[''],['urn:uuid:b5c1b96a-3cac-496e-864b-5828b7e50f38'],['TABULAR_DATA'],[''],['https://cn.dataone.org/cn/v2/resolve/urn%3Auuid%3Ab5c1b96a-3cac-496e-864b-5828b7e50f38'],[''],['']
[''],[''],['urn:uuid:774d83cb-2438-4581-a025-decbc3fa86bd'],['TABULAR_DATA'],[''],['https://cn.dataone.org/cn/v2/resolve/urn%3Auuid%3A774d83cb-2438-4581-a025-decbc3fa86bd'],[''],['']
[''],[''],['urn:uuid:8b04dd0c-1e81-4307-8cbf-7f346d2e95d0'],['TABULAR_DATA'],[''],['https://cn.dataone.org/cn/v2/resolve/urn%3Auuid%3A8b04dd0c-1e81-4307-8cbf-7f346d2e95d0'],[''],['']
[''],[''],['urn:uuid:a569bc42-f7d4-492c-aaf6-04b359c9ecb6'],['TABULAR_DATA'],[''],['https://cn.dataone.org/cn/v2/resolve/urn%3Auuid%3Aa569bc42-f7d4-492c-aaf6-04b359c9ecb6'],[''],['']
[''],[''],['urn:uuid:0a567f8f-4550-44d8-9b04-968f6d7567f5'],['TABULAR_DATA'],[''],['https://cn.dataone.org/cn/v2/resolve/urn%3Auuid%3A0a567f8f-4550-44d8-9b04-968f6d7567f5'],[''],['']
[''],[''],['urn:uuid:35230abf-4be1-4032-91c2-0cf1930b6e4e'],['TABULAR_DATA'],[''],['https://cn.dataone.org/cn/v2/resolve/urn%3Auuid%3A35230abf-4be1-4032-91c2-0cf1930b6e4e'],[''],['']
"['Data were collected during 22 visits to two sites in Sierra de Bahoruco National Park, Dominican Republic, from 1995 - 2010.  During each visit, we operated a standardized array of 30-35 mist nets (12-m x 2.6-m, 36-mm mesh) at each site.  Detailed information on capture effort is included in this data set.  We placed U.S. Fish and Wildlife Service aluminum leg bands on all North American migrant species and custom-made, uniquely numbered leg bands (Gey Band and Tag Company) on all Hispaniolan resident species. We did not have leg bands that fit Hispaniolan Emeralds (Chlorostilbon swainsonii), so we temporarily marked individuals of this species by clipping the distal 2-3 mm of up to three rectrices in a unique pattern; doing so allowed us to identify within-session recaptures.  We aged and sexed all North American species using standard criteria according to Pyle (1997) and all resident species using criteria available in field guides (Latta et al., 2006) or based on our own accumulated field knowledge.']",['John Lloyd'],['knb.777.7'],['TABULAR_DATA'],"[['Perching birds', 'Community structure', 'Population dynamics', 'Species life history', 'Survival rates', 'Montane habitats']]",['https://cn.dataone.org/cn/v2/resolve/knb.777.7'],[''],['Sierra de Bahoruco Constant-effort Mist Netting']
"['Data were collected during 22 visits to two sites in Sierra de Bahoruco National Park, Dominican Republic, from 1995 - 2010.  During each visit, we operated a standardized array of 30-35 mist nets (12-m x 2.6-m, 36-mm mesh) at each site.  Detailed information on capture effort is included in this data set.  We placed U.S. Fish and Wildlife Service aluminum leg bands on all North American migrant species and custom-made, uniquely numbered leg bands (Gey Band and Tag Company) on all Hispaniolan resident species. We did not have leg bands that fit Hispaniolan Emeralds (Chlorostilbon swainsonii), so we temporarily marked individuals of this species by clipping the distal 2-3 mm of up to three rectrices in a unique pattern; doing so allowed us to identify within-session recaptures.  We aged and sexed all North American species using standard criteria according to Pyle (1997) and all resident species using criteria available in field guides (Latta et al., 2006) or based on our own accumulated field knowledge.']",['John Lloyd'],['knb.777.6'],['TABULAR_DATA'],"[['Perching birds', 'Community structure', 'Population dynamics', 'Species life history', 'Survival rates', 'Montane habitats']]",['https://cn.dataone.org/cn/v2/resolve/knb.777.6'],[''],['Sierra de Bahoruco Constant-effort Mist Netting']
"['Data were collected during 22 visits to two sites in Sierra de Bahoruco National Park, Dominican Republic, from 1995 - 2010.  During each visit, we operated a standardized array of 30-35 mist nets (12-m x 2.6-m, 36-mm mesh) at each site.  Detailed information on capture effort is included in this data set.  We placed U.S. Fish and Wildlife Service aluminum leg bands on all North American migrant species and custom-made, uniquely numbered leg bands (Gey Band and Tag Company) on all Hispaniolan resident species. We did not have leg bands that fit Hispaniolan Emeralds (Chlorostilbon swainsonii), so we temporarily marked individuals of this species by clipping the distal 2-3 mm of up to three rectrices in a unique pattern; doing so allowed us to identify within-session recaptures.  We aged and sexed all North American species using standard criteria according to Pyle (1997) and all resident species using criteria available in field guides (Latta et al., 2006) or based on our own accumulated field knowledge.']",['John Lloyd'],['knb.777.5'],['TABULAR_DATA'],"[['Perching birds', 'Community structure', 'Population dynamics', 'Species life history', 'Survival rates', 'Montane habitats']]",['https://cn.dataone.org/cn/v2/resolve/knb.777.5'],[''],['Sierra de Bahoruco Constant-effort Mist Netting']
"['Data were collected during 22 visits to two sites in Sierra de Bahoruco National Park, Dominican Republic, from 1995 - 2010.  During each visit, we operated a standardized array of 30-35 mist nets (12-m x 2.6-m, 36-mm mesh) at each site.  Detailed information on capture effort is included in this data set.  We placed U.S. Fish and Wildlife Service aluminum leg bands on all North American migrant species and custom-made, uniquely numbered leg bands (Gey Band and Tag Company) on all Hispaniolan resident species. We did not have leg bands that fit Hispaniolan Emeralds (Chlorostilbon swainsonii), so we temporarily marked individuals of this species by clipping the distal 2-3 mm of up to three rectrices in a unique pattern; doing so allowed us to identify within-session recaptures.  We aged and sexed all North American species using standard criteria according to Pyle (1997) and all resident species using criteria available in field guides (Latta et al., 2006) or based on our own accumulated field knowledge.']",['John Lloyd'],['knb.777.3'],['TABULAR_DATA'],"[['Perching birds', 'Community structure', 'Population dynamics', 'Species life history', 'Survival rates', 'Montane habitats']]",['https://cn.dataone.org/cn/v2/resolve/knb.777.3'],[''],['Sierra de Bahoruco Constant-effort Mist Netting']
"['Data were collected during 22 visits to two sites in Sierra de Bahoruco National Park, Dominican Republic, from 1995 - 2010.  During each visit, we operated a standardized array of 30-35 mist nets (12-m x 2.6-m, 36-mm mesh) at each site.  Detailed information on capture effort is included in this data set.  We placed U.S. Fish and Wildlife Service aluminum leg bands on all North American migrant species and custom-made, uniquely numbered leg bands (Gey Band and Tag Company) on all Hispaniolan resident species. We did not have leg bands that fit Hispaniolan Emeralds (Chlorostilbon swainsonii), so we temporarily marked individuals of this species by clipping the distal 2-3 mm of up to three rectrices in a unique pattern; doing so allowed us to identify within-session recaptures.  We aged and sexed all North American species using standard criteria according to Pyle (1997) and all resident species using criteria available in field guides (Latta et al., 2006) or based on our own accumulated field knowledge.']",['John Lloyd'],['knb.777.4'],['TABULAR_DATA'],"[['Perching birds', 'Community structure', 'Population dynamics', 'Species life history', 'Survival rates', 'Montane habitats']]",['https://cn.dataone.org/cn/v2/resolve/knb.777.4'],[''],['Sierra de Bahoruco Constant-effort Mist Netting']
"[""Brood tables, also called run reconstructions, utilize annual estimates of the total run (commercial catch plus escapement), and samples of ages, to estimate the number of recruits per age class. These data are useful for salmon biologists to understand salmon productivity and salmon life histories. Age classes are given in European Notation, where the first number is the number of winters spent in freshwater before going to sea (1 winter in freshwater = age-1.X), and the second number is the number of winters spent at se (3 winters at sea = age-X.3). Archived here are original brood tables (in excel format) from Alaska's Westward region, along with R scripts that reformat this excel file into individual csv files. The reformatted csv files are also archived.""]",[''],['knb.92140.1'],['TABULAR_DATA'],[''],['https://cn.dataone.org/cn/v2/resolve/knb.92140.1'],[''],"['Salmon brood tables, Westward Region, Alaska']"
"['DOCTORATE DISSERTATION: How does the golden-mantled ground squirrel contend with the severe restriction in time available for reproduction and growth? The answer may emerge from examination of the correlation between the length of the active season and other characteristics of the species. The snow-free season diminishes from low to high elevations. In response, the duration of the above-ground active season of the golden-mantled ground squirrel would be expected to decrease. The restriction of such a critical resource may have resulted in at least 2 sets of adaptive modifications.  1. The physiological control of the time of spring emergence and fall immergence in the annual cycle may have been adjusted to seasonal constraints. 2. Life history aspects, such as age of first reproduction, litter size, and survivorship, may have been altered by selection under different climatic regimes. The research reported here tested for the natural occurrence of these variations, whether they be genetically or merely phenotypically based. III. Within the subspecies Spermophilus lateralis chrysodeirus, (the researcher) tested for geographical and temporal variation in the schedule of springtime emergence, reproduction, and fall immergence. IV. This section describes variation in several demographic features of the golden-mantled ground squirrel, a hibernator, over a climatic gradient.']",['Michael Tyken Bronson'],['doi:10.5063/AA/nrs.671.1'],['TABULAR_DATA'],"[['Sagehen Creek Basin', 'Golden-mantled Ground Squirrel']]",['https://cn.dataone.org/cn/v2/resolve/doi%3A10.5063%2FAA%2Fnrs.671.1'],[''],['Altitudinal Variation in the Annual Cycle and Life History of the Golden-mantled Ground Squirrel (Spermophilus lateralis)']
"[""Stream temperature is an important parameter to ecology, climate, and hydrology studies in Alaska. Alaska Department of Fish and Game (ADFG) has collected hourly stream temperature (C) data on Kodiak Island, Alaska. Sampling occurred in 2016 and 2017, though not all sites were sampled in 2016. This dataset is part of a larger project to collect a comprehensive statewide inventory of current and historic continuous monitoring locations for stream and lake temperatures. These data were provided by ADFG for archival as part of an effort between the State of Alaskan Salmon and People (SASAP, https://alaskasalmonandpeople.org/) and the Alaska Center for Conservation Science's Alaska Online Aquatic Temperature Site (AKOATS, http://accs.uaa.alaska.edu/aquatic-ecology/akoats/) to make stream temperature data more readily available for researchers. This package includes a site level metadata file (SiteLevelMetadata_Kodiak.csv) and 8 stream temperature data files. Data file names are formatted WaterbodyName_AKOATSID_StartDate_EndDate.""]",[''],['doi:10.5063/F1XK8CT1'],['TABULAR_DATA'],"[['stream characteristics', 'temperature']]",['https://cn.dataone.org/cn/v2/resolve/doi%3A10.5063%2FF1XK8CT1'],[''],"['In-situ stream temperature monitoring, Kodiak Island, Alaska']"
"['Four endangered species (jaguar, ocelot, American black bear, and American beaver) were all recorded within Cuenca Los Ojos, Sonora, Mexico during a long-term wildlife camera study from 2016 to 2020. Jaguar and ocelot are endangered in the US and Mexico. American black bear and American beaver are endangered in Mexico. This dataset intends to establish vouchers for the photos for endangered species included in the paper ""Co-occurrence of four endangered mammals in the Mexico-United States borderlands: jaguar (Panthera Onca), Ocelot (Leopardus pardalis), beaver (Castor canadensis) and black bear (Ursus americanus)"". More specifics on the project can be found in that publication.']",['Kinley Ragan'],['doi:10.5063/1V5CB9'],['TABULAR_DATA'],[['wildlife']],['https://cn.dataone.org/cn/v2/resolve/doi%3A10.5063%2F1V5CB9'],[''],"['Co-occurrence of four endangered species in Cajon Bonito, Sonora, Mexico from 2016-2020.']"
"['Four endangered species (jaguar, ocelot, American black bear, and American beaver) were all recorded within Cuenca Los Ojos, Sonora, Mexico during a long-term wildlife camera study from 2016 to 2020. Jaguar and ocelot are endangered in the US and Mexico. American black bear and American beaver are endangered in Mexico. This dataset intends to establish vouchers for the photos for endangered species included in the paper ""Co-occurrence of four endangered mammals in the Mexico-United States borderlands: jaguar (Panthera Onca), Ocelot (Leopardus pardalis), beaver (Castor canadensis) and black bear (Ursus americanus)"". More specifics on the project can be found in that publication.']",['Kinley Ragan'],['urn:uuid:20c7a785-ccf6-4877-99b1-4c2fec1c28a2'],['TABULAR_DATA'],[['wildlife']],['https://cn.dataone.org/cn/v2/resolve/urn%3Auuid%3A20c7a785-ccf6-4877-99b1-4c2fec1c28a2'],[''],"['Co-occurrence of four endangered species in Cajon Bonito, Sonora, Mexico from 2016-2020.']"
