Abstract,Authors,DOI,Datatype,Keywords,Link,Source,Title
[''],[''],['10.3389/fimmu.2021.704621.s010'],['dataset'],[''],['https://api.figshare.com/v2/articles/14957364'],['figshare'],['Table_5_Anti-Microbiota Vaccines Modulate the Tick Microbiome in a Taxon-Specific Manner.xlsx']
[''],[''],['10.3389/fimmu.2021.704621.s004'],['figure'],[''],['https://api.figshare.com/v2/articles/14957346'],['figshare'],['Image_4_Anti-Microbiota Vaccines Modulate the Tick Microbiome in a Taxon-Specific Manner.tif']
[''],[''],['10.3389/fimmu.2021.704621.s001'],['figure'],[''],['https://api.figshare.com/v2/articles/14957325'],['figshare'],['Image_1_Anti-Microbiota Vaccines Modulate the Tick Microbiome in a Taxon-Specific Manner.tif']
[''],[''],['10.3389/fimmu.2021.704621.s004'],['figure'],[''],['https://api.figshare.com/v2/articles/14957346'],['figshare'],['Image_4_Anti-Microbiota Vaccines Modulate the Tick Microbiome in a Taxon-Specific Manner.tif']
[''],[''],['10.3389/fimmu.2021.704621.s006'],['dataset'],[''],['https://api.figshare.com/v2/articles/14957352'],['figshare'],['Table_1_Anti-Microbiota Vaccines Modulate the Tick Microbiome in a Taxon-Specific Manner.xlsx']
[''],[''],['10.3389/fimmu.2021.704621.s002'],['figure'],[''],['https://api.figshare.com/v2/articles/14957331'],['figshare'],['Image_2_Anti-Microbiota Vaccines Modulate the Tick Microbiome in a Taxon-Specific Manner.tif']
[''],[''],['10.3389/fimmu.2021.704621.s007'],['dataset'],[''],['https://api.figshare.com/v2/articles/14957355'],['figshare'],['Table_2_Anti-Microbiota Vaccines Modulate the Tick Microbiome in a Taxon-Specific Manner.xlsx']
[''],[''],['10.3389/fimmu.2021.704621.s008'],['dataset'],[''],['https://api.figshare.com/v2/articles/14957358'],['figshare'],['Table_3_Anti-Microbiota Vaccines Modulate the Tick Microbiome in a Taxon-Specific Manner.xlsx']
[''],[''],['10.3389/fimmu.2021.704621.s011'],['dataset'],[''],['https://api.figshare.com/v2/articles/14957367'],['figshare'],['Table_6_Anti-Microbiota Vaccines Modulate the Tick Microbiome in a Taxon-Specific Manner.xlsx']
[''],[''],['10.6084/m9.figshare.8294075.v1'],['journal contribution'],[''],['https://api.figshare.com/v2/articles/8294075'],['figshare'],['Dynamic and structural insights into tick serpin from <i>Ixodes ricinus</i>']
[''],[''],['10.6084/m9.figshare.13247087.v1'],['dataset'],[''],['https://api.figshare.com/v2/articles/13247087'],['figshare'],"['Efficacy of Metarhizium-based granular biopesticides against winter ticks, 2020']"
[''],[''],['10.3389/fcimb.2020.00374.s003'],['dataset'],[''],['https://api.figshare.com/v2/articles/12704045'],['figshare'],"['Data_Sheet_3_TickSialoFam (TSFam): A Database That Helps to Classify Tick Salivary Proteins, a Review on Tick Salivary Protein Function and Evolution, With Considerations on the Tick Sialome Switching Phenomenon.PDF']"
[''],[''],['10.3389/fcimb.2020.00374.s001'],['dataset'],[''],['https://api.figshare.com/v2/articles/12704039'],['figshare'],"['Data_Sheet_1_TickSialoFam (TSFam): A Database That Helps to Classify Tick Salivary Proteins, a Review on Tick Salivary Protein Function and Evolution, With Considerations on the Tick Sialome Switching Phenomenon.pdf']"
[''],[''],['10.3389/fcimb.2020.00374.s001'],['dataset'],[''],['https://api.figshare.com/v2/articles/12704039'],['figshare'],"['Data_Sheet_1_TickSialoFam (TSFam): A Database That Helps to Classify Tick Salivary Proteins, a Review on Tick Salivary Protein Function and Evolution, With Considerations on the Tick Sialome Switching Phenomenon.pdf']"
[''],[''],['10.6084/m9.figshare.3437273.v1'],['dataset'],[''],['https://api.figshare.com/v2/articles/3437273'],['figshare'],['Definition of traits of ticks from genus Ixodes']
[''],[''],['10.3389/fcimb.2020.563349.s002'],['dataset'],[''],['https://api.figshare.com/v2/articles/13250567'],['figshare'],['DataSheet_2_The Central Role of Salivary Metalloproteases in Host Acquired Resistance to Tick Feeding.xlsx']
[''],[''],['10.3389/fcimb.2020.563349.s001'],['dataset'],[''],['https://api.figshare.com/v2/articles/13250564'],['figshare'],['DataSheet_1_The Central Role of Salivary Metalloproteases in Host Acquired Resistance to Tick Feeding.docx']
[''],[''],['10.3389/fimmu.2021.615011.s001'],['figure'],[''],['https://api.figshare.com/v2/articles/14110505'],['figshare'],['Image_1_Tick-Tattoo: DNA Vaccination Against B. burgdorferi or Ixodes scapularis Tick Proteins.tif']
[''],[''],['10.3389/fimmu.2021.615011.s002'],['figure'],[''],['https://api.figshare.com/v2/articles/14110508'],['figshare'],['Image_2_Tick-Tattoo: DNA Vaccination Against B. burgdorferi or Ixodes scapularis Tick Proteins.tif']
[''],[''],['10.3389/fcimb.2020.542319.s001'],['figure'],[''],['https://api.figshare.com/v2/articles/13127936'],['figshare'],['Image_1_Proteomic Analysis of Exosome-Like Vesicles Isolated From Saliva of the Tick Haemaphysalis longicornis.tif']
[''],[''],['10.3389/fcimb.2020.542319.s007'],['dataset'],[''],['https://api.figshare.com/v2/articles/13127954'],['figshare'],['Table_5_Proteomic Analysis of Exosome-Like Vesicles Isolated From Saliva of the Tick Haemaphysalis longicornis.xlsx']
[''],[''],['10.3389/fcimb.2020.00374.s002'],['dataset'],[''],['https://api.figshare.com/v2/articles/12704042'],['figshare'],"['Data_Sheet_2_TickSialoFam (TSFam): A Database That Helps to Classify Tick Salivary Proteins, a Review on Tick Salivary Protein Function and Evolution, With Considerations on the Tick Sialome Switching Phenomenon.PDF']"
[''],[''],['10.3389/fcimb.2020.00374.s005'],['dataset'],[''],['https://api.figshare.com/v2/articles/12704051'],['figshare'],"['Table_2_TickSialoFam (TSFam): A Database That Helps to Classify Tick Salivary Proteins, a Review on Tick Salivary Protein Function and Evolution, With Considerations on the Tick Sialome Switching Phenomenon.XLSX']"
[''],[''],['10.3389/fimmu.2021.615011.s001'],['figure'],[''],['https://api.figshare.com/v2/articles/14110505'],['figshare'],['Image_1_Tick-Tattoo: DNA Vaccination Against B. burgdorferi or Ixodes scapularis Tick Proteins.tif']
[''],[''],['10.3389/fimmu.2021.615011.s002'],['figure'],[''],['https://api.figshare.com/v2/articles/14110508'],['figshare'],['Image_2_Tick-Tattoo: DNA Vaccination Against B. burgdorferi or Ixodes scapularis Tick Proteins.tif']
[''],[''],['10.3389/fcimb.2021.647020.s001'],['figure'],[''],['https://api.figshare.com/v2/articles/14248655'],['figshare'],['Image_1_Phylogenomics of Tick Inward Rectifier Potassium Channels and Their Potential as Targets to Innovate Control Technologies.jpeg']
[''],[''],['10.3389/fcimb.2020.542319.s003'],['dataset'],[''],['https://api.figshare.com/v2/articles/13127942'],['figshare'],['Table_1_Proteomic Analysis of Exosome-Like Vesicles Isolated From Saliva of the Tick Haemaphysalis longicornis.xlsx']
[''],[''],['10.3389/fcimb.2020.542319.s005'],['dataset'],[''],['https://api.figshare.com/v2/articles/13127948'],['figshare'],['Table_3_Proteomic Analysis of Exosome-Like Vesicles Isolated From Saliva of the Tick Haemaphysalis longicornis.xlsx']
[''],[''],['10.3389/fcimb.2020.542319.s006'],['dataset'],[''],['https://api.figshare.com/v2/articles/13127951'],['figshare'],['Table_4_Proteomic Analysis of Exosome-Like Vesicles Isolated From Saliva of the Tick Haemaphysalis longicornis.xlsx']
[''],[''],['10.3389/fcimb.2021.647020.s003'],['dataset'],[''],['https://api.figshare.com/v2/articles/14248661'],['figshare'],['Table_2_Phylogenomics of Tick Inward Rectifier Potassium Channels and Their Potential as Targets to Innovate Control Technologies.xlsx']
[''],[''],['10.3389/fcimb.2020.542319.s002'],['figure'],[''],['https://api.figshare.com/v2/articles/13127939'],['figshare'],['Image_2_Proteomic Analysis of Exosome-Like Vesicles Isolated From Saliva of the Tick Haemaphysalis longicornis.tif']
[''],[''],['10.3389/fcimb.2020.542319.s008'],['dataset'],[''],['https://api.figshare.com/v2/articles/13127957'],['figshare'],['Table_6_Proteomic Analysis of Exosome-Like Vesicles Isolated From Saliva of the Tick Haemaphysalis longicornis.docx']
[''],[''],['10.3389/fphys.2019.00462.s003'],['dataset'],[''],['https://api.figshare.com/v2/articles/8010029'],['figshare'],['Table_2_Modeling Modulation of the Tick Regulome in Response to Anaplasma phagocytophilum for the Identification of New Control Targets.XLSX']
[''],[''],['10.3389/fphys.2019.00462.s004'],['dataset'],[''],['https://api.figshare.com/v2/articles/8010032'],['figshare'],['Table_3_Modeling Modulation of the Tick Regulome in Response to Anaplasma phagocytophilum for the Identification of New Control Targets.XLSX']
[''],[''],['10.3389/fphys.2021.643389.s001'],['dataset'],[''],['https://api.figshare.com/v2/articles/14617050'],['figshare'],['Data_Sheet_1_Interactive Gene Expression Between Metarhizium anisopliae JEF-290 and Longhorned Tick Haemaphysalis longicornis at Early Stage of Infection.PDF']
[''],[''],['10.3389/fphys.2021.643389.s002'],['dataset'],[''],['https://api.figshare.com/v2/articles/14617053'],['figshare'],['Data_Sheet_2_Interactive Gene Expression Between Metarhizium anisopliae JEF-290 and Longhorned Tick Haemaphysalis longicornis at Early Stage of Infection.xlsx']
[''],[''],['10.3389/fphys.2019.00462.s003'],['dataset'],[''],['https://api.figshare.com/v2/articles/8010029'],['figshare'],['Table_2_Modeling Modulation of the Tick Regulome in Response to Anaplasma phagocytophilum for the Identification of New Control Targets.XLSX']
[''],[''],['10.3389/fphys.2019.00462.s005'],['dataset'],[''],['https://api.figshare.com/v2/articles/8010035'],['figshare'],['Table_4_Modeling Modulation of the Tick Regulome in Response to Anaplasma phagocytophilum for the Identification of New Control Targets.XLSX']
[''],[''],['10.3389/fphys.2019.00462.s001'],['dataset'],[''],['https://api.figshare.com/v2/articles/8010023'],['figshare'],['Data_Sheet_1_Modeling Modulation of the Tick Regulome in Response to Anaplasma phagocytophilum for the Identification of New Control Targets.PDF']
[''],[''],['10.3389/fimmu.2020.612412.s009'],['dataset'],[''],['https://api.figshare.com/v2/articles/13711258'],['figshare'],['Table_6_Identification of Tick Ixodes ricinus Midgut Genes Differentially Expressed During the Transmission of Borrelia afzelii Spirochetes Using a Transcriptomic Approach.xlsx']
[''],[''],['10.3389/fimmu.2020.612412.s001'],['figure'],[''],['https://api.figshare.com/v2/articles/13711234'],['figshare'],['Image_1_Identification of Tick Ixodes ricinus Midgut Genes Differentially Expressed During the Transmission of Borrelia afzelii Spirochetes Using a Transcriptomic Approach.tif']
[''],[''],['10.3389/fcimb.2020.00007.s002'],['figure'],[''],['https://api.figshare.com/v2/articles/11742066'],['figshare'],['Image_1_A Peroxiredoxin From the Haemaphysalis longicornis Tick Affects Langat Virus Replication in a Hamster Cell Line.TIF']
[''],[''],['10.3389/fcell.2020.00554.s011'],['figure'],[''],['https://api.figshare.com/v2/articles/12660614'],['figshare'],['Image_7_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.JPEG']
[''],[''],['10.3389/fimmu.2020.612412.s003'],['figure'],[''],['https://api.figshare.com/v2/articles/13711240'],['figshare'],['Image_3_Identification of Tick Ixodes ricinus Midgut Genes Differentially Expressed During the Transmission of Borrelia afzelii Spirochetes Using a Transcriptomic Approach.tif']
[''],[''],['10.3389/fcell.2020.00554.s011'],['figure'],[''],['https://api.figshare.com/v2/articles/12660614'],['figshare'],['Image_7_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.JPEG']
[''],[''],['10.3389/fcell.2020.00554.s010'],['figure'],[''],['https://api.figshare.com/v2/articles/12660611'],['figshare'],['Image_6_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.JPEG']
[''],[''],['10.3389/fcimb.2019.00298.s002'],['figure'],[''],['https://api.figshare.com/v2/articles/9613481'],['figshare'],['Image_2_Sex-Specific Linkages Between Taxonomic and Functional Profiles of Tick Gut Microbiomes.TIF']
[''],[''],['10.3389/fcimb.2019.00298.s005'],['dataset'],[''],['https://api.figshare.com/v2/articles/9613493'],['figshare'],['Table_1_Sex-Specific Linkages Between Taxonomic and Functional Profiles of Tick Gut Microbiomes.XLSX']
[''],[''],['10.3389/fcimb.2019.00298.s007'],['dataset'],[''],['https://api.figshare.com/v2/articles/9613499'],['figshare'],['Table_3_Sex-Specific Linkages Between Taxonomic and Functional Profiles of Tick Gut Microbiomes.XLSX']
[''],[''],['10.3389/fcimb.2019.00298.s001'],['figure'],[''],['https://api.figshare.com/v2/articles/9613475'],['figshare'],['Image_1_Sex-Specific Linkages Between Taxonomic and Functional Profiles of Tick Gut Microbiomes.TIF']
[''],[''],['10.3389/fcell.2020.00554.s006'],['figure'],[''],['https://api.figshare.com/v2/articles/12660599'],['figshare'],['Image_2_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.JPEG']
[''],[''],['10.3389/fcell.2020.00554.s001'],['figure'],[''],['https://api.figshare.com/v2/articles/12660584'],['figshare'],['Image_1_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.JPEG']
[''],[''],['10.3389/fcimb.2020.00007.s002'],['figure'],[''],['https://api.figshare.com/v2/articles/11742066'],['figshare'],['Image_1_A Peroxiredoxin From the Haemaphysalis longicornis Tick Affects Langat Virus Replication in a Hamster Cell Line.TIF']
[''],[''],['10.3389/fcell.2020.00554.s009'],['figure'],[''],['https://api.figshare.com/v2/articles/12660608'],['figshare'],['Image_5_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.JPEG']
[''],[''],['10.3389/fcell.2020.00554.s012'],['figure'],[''],['https://api.figshare.com/v2/articles/12660617'],['figshare'],['Image_8_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.JPEG']
[''],[''],['10.3389/fcell.2020.00554.s014'],['dataset'],[''],['https://api.figshare.com/v2/articles/12660623'],['figshare'],['Table_1_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.pdf']
[''],[''],['10.3389/fcimb.2019.00298.s004'],['figure'],[''],['https://api.figshare.com/v2/articles/9613490'],['figshare'],['Image_4_Sex-Specific Linkages Between Taxonomic and Functional Profiles of Tick Gut Microbiomes.TIF']
[''],[''],['10.3389/fcimb.2019.00298.s006'],['dataset'],[''],['https://api.figshare.com/v2/articles/9613496'],['figshare'],['Table_2_Sex-Specific Linkages Between Taxonomic and Functional Profiles of Tick Gut Microbiomes.XLSX']
[''],[''],['10.3389/fcell.2020.00554.s005'],['figure'],[''],['https://api.figshare.com/v2/articles/12660596'],['figshare'],['Image_13_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.JPEG']
[''],[''],['10.3389/fcell.2020.00554.s008'],['figure'],[''],['https://api.figshare.com/v2/articles/12660605'],['figshare'],['Image_4_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.JPEG']
[''],[''],['10.3389/fcell.2020.00554.s003'],['figure'],[''],['https://api.figshare.com/v2/articles/12660590'],['figshare'],['Image_11_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.JPEG']
[''],[''],['10.3389/fimmu.2020.612412.s007'],['dataset'],[''],['https://api.figshare.com/v2/articles/13711252'],['figshare'],['Table_4_Identification of Tick Ixodes ricinus Midgut Genes Differentially Expressed During the Transmission of Borrelia afzelii Spirochetes Using a Transcriptomic Approach.xlsx']
[''],[''],['10.3389/fimmu.2020.612412.s008'],['dataset'],[''],['https://api.figshare.com/v2/articles/13711255'],['figshare'],['Table_5_Identification of Tick Ixodes ricinus Midgut Genes Differentially Expressed During the Transmission of Borrelia afzelii Spirochetes Using a Transcriptomic Approach.xlsx']
[''],[''],['10.3389/fimmu.2020.612412.s005'],['dataset'],[''],['https://api.figshare.com/v2/articles/13711246'],['figshare'],['Table_2_Identification of Tick Ixodes ricinus Midgut Genes Differentially Expressed During the Transmission of Borrelia afzelii Spirochetes Using a Transcriptomic Approach.docx']
[''],[''],['10.3389/fimmu.2020.612412.s006'],['dataset'],[''],['https://api.figshare.com/v2/articles/13711249'],['figshare'],['Table_3_Identification of Tick Ixodes ricinus Midgut Genes Differentially Expressed During the Transmission of Borrelia afzelii Spirochetes Using a Transcriptomic Approach.docx']
[''],[''],['10.3389/fcimb.2019.00298.s002'],['figure'],[''],['https://api.figshare.com/v2/articles/9613481'],['figshare'],['Image_2_Sex-Specific Linkages Between Taxonomic and Functional Profiles of Tick Gut Microbiomes.TIF']
[''],[''],['10.3389/fcimb.2019.00298.s005'],['dataset'],[''],['https://api.figshare.com/v2/articles/9613493'],['figshare'],['Table_1_Sex-Specific Linkages Between Taxonomic and Functional Profiles of Tick Gut Microbiomes.XLSX']
[''],[''],['10.3389/fcimb.2019.00298.s007'],['dataset'],[''],['https://api.figshare.com/v2/articles/9613499'],['figshare'],['Table_3_Sex-Specific Linkages Between Taxonomic and Functional Profiles of Tick Gut Microbiomes.XLSX']
[''],[''],['10.3389/fcimb.2019.00298.s001'],['figure'],[''],['https://api.figshare.com/v2/articles/9613475'],['figshare'],['Image_1_Sex-Specific Linkages Between Taxonomic and Functional Profiles of Tick Gut Microbiomes.TIF']
[''],[''],['10.3389/fcell.2020.00554.s001'],['figure'],[''],['https://api.figshare.com/v2/articles/12660584'],['figshare'],['Image_1_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.JPEG']
[''],[''],['10.3389/fcell.2020.00554.s006'],['figure'],[''],['https://api.figshare.com/v2/articles/12660599'],['figshare'],['Image_2_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.JPEG']
[''],[''],['10.3389/fphys.2019.00977.s002'],['dataset'],[''],['https://api.figshare.com/v2/articles/9116498'],['figshare'],['Data_Sheet_2_A Vaccinomics Approach for the Identification of Tick Protective Antigens for the Control of Ixodes ricinus and Dermacentor reticulatus Infestations in Companion Animals.xlsx']
[''],[''],['10.3389/fphys.2019.00977.s003'],['dataset'],[''],['https://api.figshare.com/v2/articles/9116501'],['figshare'],['Data_Sheet_3_A Vaccinomics Approach for the Identification of Tick Protective Antigens for the Control of Ixodes ricinus and Dermacentor reticulatus Infestations in Companion Animals.xls']
[''],[''],['10.3389/fphys.2019.00977.s004'],['dataset'],[''],['https://api.figshare.com/v2/articles/9116504'],['figshare'],['Data_Sheet_4_A Vaccinomics Approach for the Identification of Tick Protective Antigens for the Control of Ixodes ricinus and Dermacentor reticulatus Infestations in Companion Animals.xlsx']
[''],[''],['10.3389/fphys.2019.00977.s004'],['dataset'],[''],['https://api.figshare.com/v2/articles/9159596'],['figshare'],['Data_Sheet_4_A Vaccinomics Approach for the Identification of Tick Protective Antigens for the Control of Ixodes ricinus and Dermacentor reticulatus Infestations in Companion Animals.xlsx']
[''],[''],['10.3389/fphys.2019.00977.s005'],['dataset'],[''],['https://api.figshare.com/v2/articles/9159599'],['figshare'],['Data_Sheet_5_A Vaccinomics Approach for the Identification of Tick Protective Antigens for the Control of Ixodes ricinus and Dermacentor reticulatus Infestations in Companion Animals.pdf']
[''],[''],['10.3389/fcell.2020.00554.s013'],['figure'],[''],['https://api.figshare.com/v2/articles/12660620'],['figshare'],['Image_9_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.JPEG']
[''],[''],['10.3389/fcell.2020.00554.s007'],['figure'],[''],['https://api.figshare.com/v2/articles/12660602'],['figshare'],['Image_3_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.JPEG']
[''],[''],['10.3389/fcell.2020.00554.s002'],['figure'],[''],['https://api.figshare.com/v2/articles/12660587'],['figshare'],['Image_10_Discovery of Exosomes From Tick Saliva and Salivary Glands Reveals Therapeutic Roles for CXCL12 and IL-8 in Wound Healing at the Tick–Human Skin Interface.JPEG']
[''],[''],['10.3389/fphys.2019.00318.s005'],['dataset'],[''],['https://api.figshare.com/v2/articles/7937393'],['figshare'],['Table_4_Transcriptome and Proteome Response of Rhipicephalus annulatus Tick Vector to Babesia bigemina Infection.xlsx']
[''],[''],['10.3389/fphys.2019.00744.s001'],['figure'],[''],['https://api.figshare.com/v2/articles/8286599'],['figshare'],['Image_1_Repurposing of Glycine-Rich Proteins in Abiotic and Biotic Stresses in the Lone-Star Tick (Amblyomma americanum).TIF']
[''],[''],['10.3389/fphys.2019.01008.s001'],['figure'],[''],['https://api.figshare.com/v2/articles/9277073'],['figshare'],"['Image_1_The Cattle Fever Tick, Rhipicephalus microplus, as a Model for Forward Pharmacology to Elucidate Kinin GPCR Function in the Acari.pdf']"
[''],[''],['10.3389/fphys.2019.00977.s001'],['dataset'],[''],['https://api.figshare.com/v2/articles/9116495'],['figshare'],['Data_Sheet_1_A Vaccinomics Approach for the Identification of Tick Protective Antigens for the Control of Ixodes ricinus and Dermacentor reticulatus Infestations in Companion Animals.xls']
[''],[''],['10.3389/fphys.2019.00977.s006'],['dataset'],[''],['https://api.figshare.com/v2/articles/9159602'],['figshare'],['Data_Sheet_6_A Vaccinomics Approach for the Identification of Tick Protective Antigens for the Control of Ixodes ricinus and Dermacentor reticulatus Infestations in Companion Animals.xlsx']
[''],[''],['10.3389/fphys.2019.00977.s002'],['dataset'],[''],['https://api.figshare.com/v2/articles/9159590'],['figshare'],['Data_Sheet_2_A Vaccinomics Approach for the Identification of Tick Protective Antigens for the Control of Ixodes ricinus and Dermacentor reticulatus Infestations in Companion Animals.xlsx']
[''],[''],['10.3389/fphys.2019.00318.s003'],['dataset'],[''],['https://api.figshare.com/v2/articles/7937384'],['figshare'],['Table_2_Transcriptome and Proteome Response of Rhipicephalus annulatus Tick Vector to Babesia bigemina Infection.xlsx']
[''],[''],['10.3389/fphys.2019.00977.s002'],['dataset'],[''],['https://api.figshare.com/v2/articles/9116498'],['figshare'],['Data_Sheet_2_A Vaccinomics Approach for the Identification of Tick Protective Antigens for the Control of Ixodes ricinus and Dermacentor reticulatus Infestations in Companion Animals.xlsx']
[''],[''],['10.3389/fphys.2019.00977.s003'],['dataset'],[''],['https://api.figshare.com/v2/articles/9116501'],['figshare'],['Data_Sheet_3_A Vaccinomics Approach for the Identification of Tick Protective Antigens for the Control of Ixodes ricinus and Dermacentor reticulatus Infestations in Companion Animals.xls']
[''],[''],['10.3389/fphys.2019.00977.s004'],['dataset'],[''],['https://api.figshare.com/v2/articles/9116504'],['figshare'],['Data_Sheet_4_A Vaccinomics Approach for the Identification of Tick Protective Antigens for the Control of Ixodes ricinus and Dermacentor reticulatus Infestations in Companion Animals.xlsx']
