Abstract,Authors,DOI,Datatype,Keywords,Link,Source,Title
[''],"[[{'mendeleyProfileId': '492b0f31-2539-3a81-bc13-66a2f1b93c74', 'lastName': 'Tran', 'firstName': 'Tam', 'name': 'Tam Tran', 'institutionName': 'University of Pennsylvania '}, {'lastName': 'Prusinski ', 'firstName': 'Melissa A. ', 'name': 'Melissa A.  Prusinski ', 'institutionName': 'New York State Department of Health, Bureau of Communicable Disease Control'}, {'lastName': 'White ', 'firstName': 'Jennifer L. ', 'name': 'Jennifer L.  White ', 'institutionName': 'New York State Department of Health, Bureau of Communicable Disease Control'}, {'lastName': 'Falco ', 'firstName': 'Richard C. ', 'name': 'Richard C.  Falco ', 'institutionName': 'New York State Department of Health, Bureau of Communicable Disease Control'}, {'lastName': 'Vinci ', 'firstName': 'Vanessa ', 'name': 'Vanessa  Vinci ', 'institutionName': 'New York State Department of Health, Bureau of Communicable Disease Control'}, {'lastName': 'Gall ', 'firstName': 'Wayne K. ', 'name': 'Wayne K.  Gall ', 'institutionName': 'New York State Department of Health, Bureau of Communicable Disease Control'}, {'lastName': 'Tober ', 'firstName': 'Keith ', 'name': 'Keith  Tober ', 'institutionName': 'New York State Department of Health, Bureau of Communicable Disease Control'}, {'lastName': 'Oliver', 'firstName': 'JoAnne', 'name': 'JoAnne Oliver', 'institutionName': 'Central New York Regional Office, Department of Health'}, {'lastName': 'Sporn ', 'firstName': 'Lee Ann ', 'name': 'Lee Ann  Sporn ', 'institutionName': ""Paul Smith's College""}, {'lastName': 'Meehan ', 'firstName': 'Lisa', 'name': 'Lisa Meehan ', 'institutionName': 'New York State Department of Health'}, {'lastName': 'Banker ', 'firstName': 'Elyse ', 'name': 'Elyse  Banker ', 'institutionName': 'New York State Department of Health'}, {'lastName': 'Backenson ', 'firstName': 'P. Bryon ', 'name': 'P. Bryon  Backenson ', 'institutionName': 'New York State Department of Health, Bureau of Communicable Disease Control'}, {'mendeleyProfileId': '8174955c-b46f-368a-9dc4-acef8e2c626b', 'lastName': 'Jensen', 'firstName': 'Shane', 'name': 'Shane T. Jensen', 'institutionName': 'University of Pennsylvania'}, {'mendeleyProfileId': 'ce779a01-4002-3ebb-b600-c5adc0e5bf94', 'lastName': 'Brisson', 'firstName': 'Dustin', 'name': 'Dustin Brisson', 'institutionName': 'University of Pennsylvania'}]]",['10.17632/rtd52gnbyy.2'],"[['SOFTWARE_CODE', 'TABULAR_DATA', 'DATASET', 'DOCUMENT']]",[''],['https://data.mendeley.com/datasets/rtd52gnbyy'],['MENDELEY_DATA'],['Spatio-temporal variation in environmental features predicts the distribution and abundance of Ixodes scapularis']
[''],"[[{'orcidId': '0000-0002-3927-9294', 'mendeleyProfileId': 'ca40c46e-ea4c-39ee-afbe-c1a7beb9279d', 'scopusAuthorId': ['57052247200'], 'lastName': 'Andersen', 'firstName': 'Nanna Skaarup', 'name': 'Nanna Skaarup Andersen', 'institutionName': 'University of Southern Denmark'}, {'lastName': 'Larsen', 'firstName': 'Sanne Løkkegaard', 'name': 'Sanne Løkkegaard Larsen', 'institutionName': 'Odense University Hospital'}, {'mendeleyProfileId': '18ee6a68-3194-3705-a44d-6a9e3822bbf6', 'scopusAuthorId': ['7003351650'], 'lastName': 'Olesen', 'firstName': 'Carsten Riis', 'name': 'Carsten Riis Olesen', 'institutionName': 'Danish Hunters Association'}, {'lastName': 'Stiasny', 'firstName': 'Karin', 'name': 'Karin Stiasny', 'institutionName': 'Medical University of Vienna Department of Virology'}, {'lastName': 'Kolmos', 'firstName': 'Hans Jørn', 'name': 'Hans Jørn Kolmos', 'institutionName': 'University of Southern Denmark'}, {'lastName': 'Jensen', 'firstName': 'Per Moestrup', 'name': 'Per Moestrup Jensen', 'institutionName': 'University of Copenhagen'}, {'mendeleyProfileId': '8b372c9d-d562-3a78-a610-38ebb947d86a', 'scopusAuthorId': ['6603483591'], 'lastName': 'Skarphedinsson', 'firstName': 'Sigurdur', 'name': 'Sigurdur Skarphedinsson', 'institutionName': 'Odense University Hospital'}]]",['10.17632/xt2npd4wy5.3'],"[['TABULAR_DATA', 'DATASET']]",[''],['https://data.mendeley.com/datasets/xt2npd4wy5'],['MENDELEY_DATA'],['Data for: Continued expansion of <strong>tick</strong>-borne pathogens: <strong>Tick</strong>-borne encephalitis virus complex and Anaplasma phagocytophilum in Denmark']
[''],"[[{'name': 'Mans, B.J.'}, {'name': 'Andersen, J.F.'}, {'name': 'Ribeiro, J.M.'}]]",['10.2210/pdb3brn/pdb'],[['TABULAR_DATA']],[''],['https://www.rcsb.org/structure/3BRN'],['RCSBPDB'],['3BRN : Crystal Structure of AM182 Serotonin Complex']
[''],"[[{'name': 'Mans, B.J.'}, {'name': 'Andersen, J.F.'}, {'name': 'Ribeiro, J.M.'}]]",['10.2210/pdb3bs2/pdb'],[['TABULAR_DATA']],[''],['https://www.rcsb.org/structure/3BS2'],['RCSBPDB'],['3BS2 : Crystal Structure of Monomine']
[''],"[[{'name': 'Mans, B.J.'}, {'name': 'Andersen, J.F.'}, {'name': 'Ribeiro, J.M.'}]]",['10.2210/pdb3bu9/pdb'],[['TABULAR_DATA']],[''],['https://www.rcsb.org/structure/3BU9'],['RCSBPDB'],"['3BU9 : Selenomethionine derivative of monomine L57,63,87,146M mutant']"
[''],"[[{'name': 'Mans, B.J.'}, {'name': 'Andersen, J.F.'}, {'name': 'Ribeiro, J.M.'}]]",['10.2210/pdb3bu1/pdb'],[['TABULAR_DATA']],[''],['https://www.rcsb.org/structure/3BU1'],['RCSBPDB'],['3BU1 : Crystal structure of monomine-histamine complex']
[''],"[[{'name': ' Li AY'}, {'name': ' Miller RJ'}, {'name': ' Chen AC'}, {'name': ' Varhol R'}, {'name': ' Pleasance E'}, {'name': ' Nene VM'}, {'name': ' Bendele KG'}, {'name': ' Rousseau ME'}, {'name': 'Guerrero FD'}]]",[''],"[['SOFTWARE_CODE', 'GEO_DATA', 'IMAGE', 'TABULAR_DATA', 'TEXT', 'FILE_SET']]",[''],['https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-10109'],['ARRAYEXPRESS'],['SAGE in Rhipicephalus (Boophilus) microplus following OP treatment of larvae from OP resistant/susceptible strains']
[''],"[[{'lastName': 'Qurollo', 'firstName': 'Barbara A', 'name': 'Barbara A Qurollo'}, {'lastName': 'Razafindramanana', 'firstName': 'Josia', 'name': 'Josia Razafindramanana'}, {'lastName': 'Rajaonarivelo', 'firstName': 'Tsiky', 'name': 'Tsiky Rajaonarivelo'}, {'lastName': 'Williams', 'firstName': 'Cathy V.', 'name': 'Cathy V. Williams'}, {'lastName': 'Breitschwerdt', 'firstName': 'Ed', 'name': 'Ed Breitschwerdt'}, {'lastName': 'Junge', 'firstName': 'Randall E.', 'name': 'Randall E. Junge'}, {'mendeleyProfileId': '330e4b6e-2d6a-344f-bbc3-42673170a233', 'scopusAuthorId': ['57195737670'], 'lastName': 'MAHEFARISOA', 'firstName': 'Lalaina Karine', 'name': 'Lalaina Karine MAHEFARISOA'}, {'lastName': 'Rakotondrainibe', 'firstName': 'Hajanirina H', 'name': 'Hajanirina H Rakotondrainibe'}, {'mendeleyProfileId': '6385ca77-c9ce-39cc-9e20-db4bb3ecd424', 'scopusAuthorId': ['34571274100'], 'lastName': 'Larsen', 'firstName': 'Peter', 'name': 'Peter A. Larsen (co-first author)'}]]",['10.17632/sypkysd2t5.1'],"[['TABULAR_DATA', 'DATASET']]",[''],['https://data.mendeley.com/datasets/sypkysd2t5'],['MENDELEY_DATA'],['Data for: Molecular Surveillance of Novel <strong>Tick</strong>-borne Parasites in Madagascar’s Lemurs']
[''],"[[{'name': 'Antuch, W.'}, {'name': 'Guntert, P.'}, {'name': 'Billeter, M.'}, {'name': 'Wuthrich, K.'}]]",['10.2210/pdb1tap/pdb'],[['TABULAR_DATA']],[''],['https://www.rcsb.org/structure/1TAP'],['RCSBPDB'],"['1TAP : NMR SOLUTION STRUCTURE OF RECOMBINANT <strong>TICK</strong> ANTICOAGULANT PROTEIN (RTAP), A FACTOR XA INHIBITOR FROM THE <strong>TICK</strong> ORNITHODOROS MOUBATA']"
[''],"[[{'name': 'Koh, C.Y.'}, {'name': 'Iyer, J.K.'}, {'name': 'Kini, R.M.'}, {'name': 'Swaminathan, K.'}]]",['10.2210/pdb5gim/pdb'],[['TABULAR_DATA']],[''],['https://www.rcsb.org/structure/5GIM'],['RCSBPDB'],['5GIM : Crystal structure of thrombin-avathrin complex']
[''],"[[{'orcidId': '0000-0002-7735-665X', 'mendeleyProfileId': 'e0b9ea4e-bf17-34cc-b046-a0a628b2a40e', 'scopusAuthorId': ['8880390500'], 'lastName': 'Barrero', 'firstName': 'Roberto', 'name': 'Roberto Barrero'}, {'mendeleyProfileId': '42a80854-f2c3-3048-a2e0-ab7c1a2ef14f', 'scopusAuthorId': ['7005991247'], 'lastName': 'Guerrero', 'firstName': 'Felix', 'name': 'Felix Guerrero'}, {'lastName': 'Black', 'firstName': 'Michael', 'name': 'Michael Black'}, {'lastName': 'McCooke', 'firstName': 'John', 'name': 'John McCooke'}, {'lastName': 'Chapman', 'firstName': 'Brett', 'name': 'Brett Chapman'}, {'lastName': 'Schilkey', 'firstName': 'Faye', 'name': 'Faye Schilkey'}, {'lastName': 'Perez de Leon', 'firstName': 'Adalberto', 'name': 'Adalberto Perez de Leon'}, {'lastName': 'Bruns', 'firstName': 'Sara', 'name': 'Sara Bruns'}, {'lastName': 'Dobrye', 'firstName': 'Jason', 'name': 'Jason Dobrye'}, {'lastName': 'Mikhaylenko', 'firstName': 'Galina', 'name': 'Galina Mikhaylenko'}, {'lastName': 'Stormo', 'firstName': 'Keith', 'name': 'Keith Stormo'}, {'lastName': 'Bell', 'firstName': 'Callum', 'name': 'Callum Bell'}, {'lastName': 'Tao', 'firstName': 'Quanzhou', 'name': 'Quanzhou Tao'}, {'lastName': 'Bogden', 'firstName': 'Robert ', 'name': 'Robert  Bogden'}, {'lastName': 'Moolhuijzen', 'firstName': 'Paula', 'name': 'Paula Moolhuijzen'}, {'lastName': 'Hunter', 'firstName': 'Adam', 'name': 'Adam Hunter'}, {'lastName': 'Bellgard', 'firstName': 'Matthew', 'name': 'Matthew Bellgard'}]]",['10.17632/s7jrdzfmb7.2'],"[['TABULAR_DATA', 'DATASET']]",[''],['https://data.mendeley.com/datasets/s7jrdzfmb7'],['MENDELEY_DATA'],['Gene-enriched draft genome of the cattle <strong>tick</strong> Rhipicephalus microplus: assembly by the hybrid Pacific Biosciences/Illumina approach enabled analysis of the highly repetitive genome']
[''],"[[{'name': 'Asojo, O.'}, {'name': 'Luo, Z.'}]]",['10.2210/pdb5vj4/pdb'],[['TABULAR_DATA']],[''],['https://www.rcsb.org/structure/5VJ4'],['RCSBPDB'],['5VJ4 : Crystal structure of a putative surface protein encoded by BTA121']
[''],"[[{'name': 'Brangulis, K.'}, {'name': 'Tars, K.'}, {'name': 'Petrovskis, I.'}, {'name': 'Baumanis, V.'}, {'name': 'Ranka, R.'}, {'name': 'Kazaks, A.'}]]",['10.2210/pdb4aly/pdb'],[['TABULAR_DATA']],[''],['https://www.rcsb.org/structure/4ALY'],['RCSBPDB'],['4ALY : Borrelia burgdorferi outer surface lipoprotein BBA64']
[''],"[[{'name': 'Joyce Sakamoto'}, {'name': 'Damie Pak'}, {'name': 'Steven B. Jacobs'}]]",['10.5281/zenodo.1476091'],"[['TABULAR_DATA', 'DATASET']]",[''],['https://zenodo.org/record/1476091'],['ZENODO'],['Raw Dataset of Pennsylvania Passive Surveillance']
[''],"[[{'orcidId': '0000-0002-4061-2621', 'mendeleyProfileId': 'aa94cb28-511d-350b-8d6c-f8937ba4b61b', 'scopusAuthorId': ['36945262800'], 'lastName': 'Gebbie', 'firstName': 'Tim', 'name': 'Tim Gebbie'}, {'lastName': 'Yelibi', 'firstName': 'Lionel', 'name': 'Lionel Yelibi', 'institutionName': 'University of Cape Town'}]]",['10.17632/fpnjgc8nng.1'],"[['TABULAR_DATA', 'DATASET']]",[''],['https://data.mendeley.com/datasets/fpnjgc8nng'],['MENDELEY_DATA'],['TRTH BRICs Combined  and EOD Daily Sampled Close Price Data 2005-2015']
[''],[''],[''],"[['SOFTWARE_CODE', 'TABULAR_DATA', 'TEXT', 'FILE_SET']]",[''],['https://www.ebi.ac.uk/arrayexpress/experiments/E-GEOD-13725'],['ARRAYEXPRESS'],['Transcription profiling of Bos taurus white blood cells from Brahman and Holstein-Friesian cattle infested with the cattle <strong>tick</strong> Rhipicephalus microplus']
[''],"[[{'mendeleyProfileId': 'de51f108-aecd-3a1f-9dc2-0ed203c87e2c', 'lastName': 'Bakkes', 'firstName': 'Deon', 'name': 'Deon Bakkes'}]]",['10.17632/zjmtx7ghx4.2'],"[['SOFTWARE_CODE', 'IMAGE', 'SEQUENCING_DATA', 'TABULAR_DATA', 'DATASET', 'DOCUMENT', 'TEXT']]",[''],['https://data.mendeley.com/datasets/zjmtx7ghx4'],['MENDELEY_DATA'],"['Data for ""Integrative Taxonomy and Species Delimitation of Rhipicephalus turanicus (Acari: <strong>Ixodida</strong>: <strong>Ixodidae</strong>)"".']"
[''],"[[{'name': 'Harlos, K.'}, {'name': 'Peacey, M.F.'}, {'name': 'Nuttall, P.A.'}, {'name': 'Stuart, D.I.'}, {'name': 'Siebold, C.'}, {'name': 'Paesen, G.C.'}]]",['10.2210/pdb2uux/pdb'],[['TABULAR_DATA']],[''],['https://www.rcsb.org/structure/2UUX'],['RCSBPDB'],['2UUX : Structure of the tryptase inhibitor TdPI from a <strong>tick</strong>']
[''],"[[{'name': 'Pantoja-Uceda, D.'}, {'name': 'Blanco, F.J.'}]]",['10.2210/pdb2jto/pdb'],[['TABULAR_DATA']],[''],['https://www.rcsb.org/structure/2JTO'],['RCSBPDB'],['2JTO : Solution Structure of <strong>Tick</strong> Carboxypeptidase Inhibitor']
[''],"[[{'mendeleyProfileId': 'b2907cf6-db12-3d8f-b174-d072d4aa7962', 'lastName': 'Rodriguez-Zurrunero', 'firstName': 'Roberto', 'name': 'Roberto Rodriguez-Zurrunero'}, {'lastName': 'Araujo', 'firstName': 'Alvaro', 'name': 'Alvaro Araujo', 'institutionName': 'Universidad Politecnica de Madrid'}, {'mendeleyProfileId': 'b99e6bdd-ea4e-3c29-9833-c5908dde5a5a', 'lastName': 'Lowery', 'firstName': 'Madeleine', 'name': 'Madeleine M. Lowery', 'institutionName': 'University College Dublin'}]]",['10.17632/wp2kcrymgg.1'],"[['TABULAR_DATA', 'DATASET']]",[''],['https://data.mendeley.com/datasets/wp2kcrymgg'],['MENDELEY_DATA'],['Dataset of Methods for Lowering the Power Consumption of OS-Based Adaptive Deep Brain Stimulation Controllers']
[''],"[[{'lastName': 'Chordia', 'firstName': 'Tarun', 'name': 'Tarun Chordia'}, {'mendeleyProfileId': 'd275fe1f-89c6-30ff-91b6-ec45408f6815', 'lastName': 'Lin', 'firstName': 'Ji-Chai', 'name': 'Ji-Chai Lin'}, {'lastName': 'Chung', 'firstName': 'San-Lin', 'name': 'San-Lin Chung'}, {'mendeleyProfileId': 'afd91662-3199-38c3-b004-0fe0cc5d3790', 'lastName': 'Chen', 'firstName': 'Te-Feng', 'name': 'Te-Feng Chen'}]]",['10.17632/m4yf4rzxbn.2'],"[['TABULAR_DATA', 'DATASET']]",[''],['https://data.mendeley.com/datasets/m4yf4rzxbn'],['MENDELEY_DATA'],['Data for: Volatility-of-Volatility Risk in Asset Pricing']
[''],"[[{'mendeleyProfileId': '68dd8705-b3fd-363d-b910-54c1b15530f7', 'lastName': 'Tyrrell', 'firstName': 'Jeffrey', 'name': 'Jeffrey Tyrrell'}]]",['10.17632/32ryxb32td.3'],"[['TABULAR_DATA', 'DATASET']]",[''],['https://data.mendeley.com/datasets/32ryxb32td'],['MENDELEY_DATA'],"['Supplemental Data for: Molecular identification of vector-borne organisms in Ehrlichia seropositive Nicaraguan horses and first report of Rickettsia felis infection in the horse""']"
[''],"[[{'name': 'Boland, W.'}, {'name': 'Roversi, P.'}, {'name': 'Nunn, M.A.'}, {'name': 'Lea, S.M.'}, {'name': 'Lissina, O.'}, {'name': 'Johnson, S.'}, {'name': 'Paesen, G.C.'}]]",['10.2210/pdb2cm4/pdb'],[['TABULAR_DATA']],[''],['https://www.rcsb.org/structure/2CM4'],['RCSBPDB'],['2CM4 : The complement inhibitor OmCI in complex with ricinoleic acid']
[''],"[[{'name': 'Boland, W.'}, {'name': 'Roversi, P.'}, {'name': 'Nunn, M.A.'}, {'name': 'Lea, S.M.'}, {'name': 'Lissina, O.'}, {'name': 'Johnson, S.'}, {'name': 'Paesen, G.C.'}]]",['10.2210/pdb2cm9/pdb'],[['TABULAR_DATA']],[''],['https://www.rcsb.org/structure/2CM9'],['RCSBPDB'],['2CM9 : The complement inhibitor OmCI in complex with ricinoleic acid']
[''],"[[{'name': 'Preston, S.'}, {'name': 'Nuttall, P.'}, {'name': 'Austyn, J.M.'}, {'name': 'Roversi, P.'}, {'name': 'Lea, S.M.'}, {'name': 'Johnson, S.'}]]",['10.2210/pdb4bqu/pdb'],[['TABULAR_DATA']],[''],['https://www.rcsb.org/structure/4BQU'],['RCSBPDB'],['4BQU : Japanin from Rhipicephalus appendiculatus bound to cholesterol: Orthorhombic crystal form']
