Abstract,Authors,DOI,Datatype,Keywords,Link,Source,Title
"['Based on a meta-analysis, this study aimed to examine cross-informant agreement between parents and teachers about Internalizing, Externalizing and Total Problems in preschool children using community and clinical samples and to test the effects of the type of sample, the measure used for assessments, and child sex on agreement between informants. The meta-analysis involved 23 studies assessing cross-informant agreement for preschool children. Informants were parents and teachers. The level of cross-informant agreement tended to be low. Meta-regression analyses showed that the child’s sex, the type of sample, and the measure used for assessments did not predict the level of cross-informant agreement on emotional and behavioural problems. The findings were in line with previous research results. Furthermore, the studied variables did not contribute to the prediction of agreement, suggesting the development of further studies that focus on other variables that may interfere with agreement in informants’ reports and will contribute to explaining different ratings of internalizing and externalizing problems in preschool-aged children.']","['Carneiro, Alexandra, [Soares, Isabel], [Rescorla, Leslie], [Dias, Pedro]']",['10.1007/s10578-020-01044-y'],['Article'],[''],['http://dx.doi.org/10.1007/s10578-020-01044-y'],[''],['\nMeta-Analysis on Parent–Teacher Agreement on Preschoolers’ Emotional and Behavioural Problems']
"['The SARS-CoV-2 pandemic has become one of the most serious health concerns\xa0globally. Although multiple\xa0vaccines have recently been approved for the\xa0prevention of coronavirus disease 2019 (COVID-19), an effective treatment is still lacking. Our knowledge of the pathogenicity of this virus is still incomplete. Studies have revealed that viral factors such as the viral load, duration of exposure to the virus, and viral mutations are important variables in COVID-19 outcome. Furthermore, host factors, including age, health condition, co-morbidities, and genetic background, might also be involved in clinical manifestations and infection outcome. This review focuses on the importance of variations in the host genetic background and pathogenesis of SARS-CoV-2. We will discuss the significance of polymorphisms in the ACE-2, TMPRSS2, vitamin D receptor, vitamin D binding protein, CD147, glucose‐regulated protein 78\u2009kDa, dipeptidyl peptidase-4 (DPP4), neuropilin-1, heme oxygenase, apolipoprotein L1, vitamin K epoxide reductase complex 1 (VKORC1), and immune system genes for the clinical outcome of COVID-19.']","['Hashemi, Seyed Mohammad Ali, [Thijssen, Marijn], [Hosseini, Seyed Younes], [Tabarraei, Alijan], [Pourkarim, Mahmoud Reza], [Sarvari, Jamal]']",['10.1007/s00705-021-05070-6'],['Article'],[''],['http://dx.doi.org/10.1007/s00705-021-05070-6'],[''],['Human gene polymorphisms and their possible impact on the clinical outcome of SARS-CoV-2 infection']
"['Climate change has adversely affected pastoral community in Pakistan through increased severity of livestock diseases, floods, and drought. These climatic hazards caused extensive livestock loss and worsen livelihood of pastoralists’ households. Pastoralists are higher vulnerable to these climate shocks and livestock major source of their nutrition and income. This research work focused to analyze the factors affecting resilience of pastoral community in Punjab province of Pakistan. Understanding shocks of climate change in historical perspective of pastoral community, consultation for key information, and focus group discussions were managed. The study collected data of 768 pastoral households’ regarding pastoral shocks experience, long-term adaptation measures, and coping strategies through external support for resilience upright. Principal component analysis was used for construction of resilience index of pastoral households. In estimating institutional factors, adaptive practice and socio-demographic effects on pastoral households’ resilience structured probit regression were employed in the study. Extension services access, availability of adequate formal credit, pastoral household income, schooling years and adaptive practice like afforestation, the practice of ethno-veterinary, improved stock breeding, beekeeping, enclosures, and grazing of crop fields post-harvest affect significantly and positively in developing pastoral household resilience to shocks. In the past scenario long-term adaptation strategies, policy measures ignored, while investment priority was focused on risk-reducing measures. To enhance long-run pastoral household resilience status regarding climate change shocks, there is need for direct investment to increase adaptive capacity pastoral community.']","['Ahmad, Dilshad, [Afzal, Muhammad]']",['10.1007/s10668-020-01119-9'],['Article'],[''],['http://dx.doi.org/10.1007/s10668-020-01119-9'],[''],"['Impact of climate change on pastoralists’ resilience and sustainable mitigation in Punjab, Pakistan']"
"['Free-ranging giant pandas ( Ailuropoda melanoleuca ) in China recently were reported to rub and roll in horse manure, a behavior that was observed frequently at low ambient temperatures. Two sesquiterpenes, β-caryophyllene (BCP) and caryophyllene oxide (BCPO), that are abundant in fresh horse manure elicited rolling in captive giant pandas. Mice\xa0and rats treated with BCP/BCPO exhibited enhanced cold tolerance in behavioral assays, and BCP/BCPO inhibited cold-activated ion channels of mammals expressed in human kidney cells; these laboratory results were cited in support of the contention that giant pandas tolerate low ambient temperatures by applying horse manure to their integument. The demonstrated biocidal activities of BCP and BCPO against insects and ticks, and the reported elicitation of anointing in giant pandas with materials other than horse manure, including substances or constituents thereof known to act as arthropod biocides, are consistent with an anti-consumer function of anointing by giant pandas. Anointing with the scents of heterospecifics as a defense against nuisance arthropods constitutes a viable hypothesis for the rubbing and rolling behaviors of giant pandas and other ursids.']","['Weldon, Paul J.']",['10.1007/s00049-021-00346-4'],['Article'],[''],['http://dx.doi.org/10.1007/s00049-021-00346-4'],[''],['Why do giant pandas (Ailuropoda melanoleuca; Carnivora: Ursidae) rub and roll in heterospecific scents?']
"['Objective To assess antibody response to inactivated COVID-19 vaccine in patients with immune-mediated diseases (IMD) among hospital workers and people aged 65 and older. Methods In this cross-sectional study, we studied 82 hospital workers with IMD (mean age: 42.2\u2009±\u200910.0\xa0years) and 300 (mean age: 41.7\u2009±\u20099.9\xa0years) controls. Among\u2009+\u200965 aged population, we studied 22 (mean age: 71.4\u2009±\u20094.5\xa0years) patients and 47 controls (mean age: 70.9\u2009±\u20094.8\xa0years). All study subjects had a negative history for COVID-19. Sera were obtained after at least 21\xa0days following the second vaccination. Anti-spike IgG antibody titers were measured quantitatively using a commercially available immunoassay method. Results Patients with IMD were significantly less likely to have detectable antibodies than healthy controls both among the hospital workers (92.7% vs 99.7%, p \u2009<\u20090.001) and elderly population (77.3% vs 97.9%, p \u2009=\u20090.011). Among patients with IMD, those using immunosuppressive or immune-modulating drugs (64/75, 85.3%) were significantly less likely to have detectable antibodies compared to those off treatment (29/29, 100%) ( p \u2009=\u20090.029). Additionally, a negative association between age and the antibody titer categories among patients ( r \u2009=\u2009−\xa00.352; p \u2009<\u20090.001) and controls ( r \u2009=\u2009−\xa00.258; p \u2009<\u20090.001) were demonstrated. Conclusions Among hospital workers, the vast majority of patients with IMD and immunocompetent controls developed a significant humoral response following the administration of the second dose of inactivated COVID-19 vaccine. This was also true for the elderly population, albeit with lower antibody titers. Immunosuppressive use, particularly rituximab significantly reduced antibody titers. Antibody titers were significantly lower among those aged ≥\u200960\xa0years both in patient and control populations. Whether these individuals should get a booster dose warrants further studies.']","['Seyahi, Emire, [Bakhdiyarli, Guldaran], [Oztas, Mert], [Kuskucu, Mert Ahmet], [Tok, Yesim], [Sut, Necdet], [Ozcifci, Guzin], [Ozcaglayan, Ali], [Balkan, Ilker Inanc], [Saltoglu, Nese], [Tabak, Fehmi], [Hamuryudan, Vedat]']",['10.1007/s00296-021-04910-7'],['Article'],[''],['http://dx.doi.org/10.1007/s00296-021-04910-7'],[''],['Antibody response to inactivated COVID-19 vaccine (CoronaVac) in immune-mediated diseases: a controlled study among hospital workers and elderly']
"['Objectives Although there are promising studies on cancer treatment, it is still a frightening disease. For effective treatment, an integrative and positive perspective is required. Using the power of metaphors to facilitate understanding of complex and intangible ideas, this study aims to define cancer from the perspective of Turkish nursing students. Sample and Setting This study was conducted with 166 nursing students at a nursing faculty in Turkey. It was a mixed method study using qualitative and quantitative methods. Methods and Variables To capture the picture in a human mind of the complexity of feelings for cancer, writing a description and elicitation interviews were employed. Moreover, to reach ontological and epistemological level thoughts in the deepest layers of elicited metaphors, the data were analyzed in an analytical framework. Results The study provides a conceptualization of ""Cancer."" The students produced 92 valid metaphors. The most commonly used metaphors were found to be ‘death\', ‘war\', ‘a virus\', ‘a malady\' and ‘a spider\'. It was found that the metaphors produced by the students on the concept of cancer generally used negative themes. Implications for Nursing This study provides a framework for understanding all aspects of the concept of cancer on the metaphor axis. It is believed that the results will provide an holistic approach toward the concept of cancer, especially in nursing education, and will increase awareness of this concept.']","['Usta Yeşilbalkan, Öznur, [Kankaya, Hülya], [Karaman, Emine], [Çinar, Derya]']",['10.1007/s10943-021-01275-w'],['Article'],[''],['http://dx.doi.org/10.1007/s10943-021-01275-w'],[''],['Eliciting the Concept of Cancer in Nursing Students in Turkey: an Exploratory Metaphor Analysis']
"['Purpose Choir singing is an important tradition of Christian worship across India. However, vocal health issues related to the church choir singers are less addressed in the literature. Hence, this study aimed to investigate the prevalence of vocal symptoms, identify the variables associated with increased risk of voice problems and knowledge of factors influencing vocal health in church choir singers. Method One hundred and forty-eight church choir singers (61 males and 85 females) between the age range of 18 and 70\xa0years participated in the study. They completed a self-reported questionnaire addressing demographic and singing-related details, vocal symptoms, variables associated with increased risk reporting voice problems and knowledge about factors influencing vocal health. Result Eighty-four percent of the choir singers reported two or more vocal symptoms sometimes or more frequently while or after singing. More than half of the church choir singers had experienced vocal symptoms such as accessing notes in the upper range, loss of vocal endurance, pitch breaks, hoarseness, dryness in the throat, and discomfort in the throat. Among the different variables, systemic hydration found to have a significant association with reporting of voice problems in church choir singers. The overall knowledge regarding the factors influencing vocal health was found to be limited among the choir singers. Conclusion Choir singers like other professional singers experienced a higher prevalence of vocal symptoms during or after singing and exhibited limited knowledge about factors that negatively influence vocal health. Hence, there is a need to look into these singer’s vocal requirements, who usually go unnoticed.']","['Sharma, Vasudha, [Nayak, Srikanth], [Devadas, Usha]']",['10.1007/s00405-021-06770-0'],['Article'],[''],['http://dx.doi.org/10.1007/s00405-021-06770-0'],[''],['A survey of vocal health in church choir singers']
"['Human action recognition is still an uncertain computer vision problem, which could be solved by a robust action descriptor. As a solution, we proposed an action recognition descriptor using only the 3D skeleton joint’s points to perform this unsettle task. Joint’s point interrelationships and frame-frame interrelationships are presented, which is a solution backbone to achieve human action recognition. Here, many joints are related to each other, and frames depend on different frames while performing any action sequence. Joints point spatial information calculates using angle, joint’s sine relation, and distance features, whereas joints point temporal information estimates from frame-frame relations. Experiments are performed over four publicly available databases, i.e., MSR Daily Activity 3D Dataset, UTD Multimodal Human Action Dataset, KARD- Kinect Activity Recognition Dataset, and SBU Kinect Interaction Dataset, and proved that proposed descriptor outperforms as a comparison to state-of-the-art approaches on entire four datasets. Angle, Sine relation, and Distance features are extracted using interrelationships of joints and frames (ASD-R). It is all achieved due to accurately detecting spatial and temporal information of the Joint’s points. Moreover, the Support Vector Machine classifier supports the proposed descriptor to identify the right classification precisely.']","['Islam, M. Shujah, [Bakhat, Khush], [Khan, Rashid], [Iqbal, Mansoor], [Islam, M. Mattah], [Ye, Zhongfu]']",['10.1007/s10489-020-02176-3'],['Article'],[''],['http://dx.doi.org/10.1007/s10489-020-02176-3'],[''],['Action recognition using interrelationships of 3D joints and frames based on angle sine relation and distance features using interrelationships']
"[""South Africa maintains the world’s largest HIV prevalence, accounting for 20.4% of people living with HIV internationally. HIV Pre-exposure prophylaxis (PrEP) has demonstrated efficacy; however, there is limited data on PrEP implementation in South Africa, particularly in rural areas. Using grounded theory analysis of semi-structured interviews and exploratory factor analyses of structured surveys, this mixed methods study examines healthcare workers’ (HCWs)’ beliefs about their patients and the likelihood of PrEP uptake in their communities. The disproportionate burden of HIV among Black South Africans is linked to the legacy of apartheid and resulting disparities in wealth and employment. HCWs in our study emphasized the importance of addressing these structural barriers, including increased travel burden among men in the community looking for work, poor transportation infrastructure, and limited numbers of highly skilled clinical staff in their rural community. HCWs also espoused a vision of PrEP that prioritizes women due to perceived constraints on their sexual agency, and that\xa0minimizes the impact of HIV-related stigma on PrEP implementation. However, HCWs' additional concerns for risk compensation may reflect dominant social mores around sexual behavior. In recognition of HCWs’ role as both informants and community members, implementation scientists should invite local HCWs to partner as early as the priority-setting stage for PrEP interventions. Inviting leadership from local HCWs may increase the likelihood of delivery plans that account for unique local context and structural barriers researchers may otherwise struggle to uncover.""]","['Asabor, Emmanuella Ngozi, [Lett, Elle], [Moll, Anthony], [Shenoi, Sheela V.]']",['10.1007/s10461-021-03213-z'],['Article'],[''],['http://dx.doi.org/10.1007/s10461-021-03213-z'],[''],"[""“We’ve Got Our Own Beliefs, Attitudes, Myths”: A Mixed Methods Assessment of Rural South African Health Care Workers' Knowledge of\xa0and Attitudes Towards PrEP Implementation""]"
"['The purpose of the present study was to (a) determine relationships among teacher contextual variables including support and cognitive activation, student motivational beliefs, engagement, and mathematics literacy and (b) to examine whether different types of motivational and behavioral engagement variables act as viable mediators between the classroom context and student mathematics literacy. Data were extracted from the 2012 PISA, with a sample of N \u2009=\u20094978 students. Using structural equation modeling, the results indicated that students’ perceptions of teacher support had a positive effect on their motivational beliefs, behaviors, and mathematics literacy. In particular, perceived teacher cognitive activation had a positive direct effect and an indirect effect through student self-efficacy beliefs, and persistence on mathematics achievement. In addition, self-efficacy resulted in significant paths on their intention to pursue careers in mathematics and work ethic, but a negative path was found between work ethic and mathematics achievement. Implications for educational practice and future research directions are also discussed.']","['Kitsantas, Anastasia, [Cleary, Timothy J.], [Whitehead, Aubrey], [Cheema, Jehanzeb]']",['10.1007/s11409-020-09249-1'],['Article'],[''],['http://dx.doi.org/10.1007/s11409-020-09249-1'],[''],"['Relations among classroom context, student motivation, and mathematics literacy: a social cognitive perspective']"
"['Coronavirus disease 2019 (COVID-19) is an infectious disease caused by a virus called “Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2).” In the majority of patients, infection with COVID-19 may be asymptomatic or may cause only mild symptoms. However, in some patients, there can also be immunological problems, such as macrophage activation syndrome (CSS) that results in cytokine storm syndrome (CSS) and acute respiratory distress syndrome (ARDS). Comprehension of host-microbe communications is the critical aspect in the advancement of new therapeutics against infectious illnesses. Endogenous animal lectins, a class of proteins, may perceive non-self glycans found on microorganisms. Serum mannose-binding lectin (sMBL), as a part of the innate immune framework, recognizes a wide range of microbial microorganisms and activates complement cascade via an antibody-independent pathway. Although the molecular basis for the intensity of SARS-CoV-2 infection is not generally understood, scientific literature indicates that COVID-19 is correlated with unregulated activation of the complement in terms of disease severity. Disseminated intravascular coagulation (DIC), inflammation, and immune paralysis contribute to unregulated complement activation. Pre-existing genetic defects in MBL and their association with complement play a major role in immune response dysregulation caused by SARS-CoV-2. In order to generate anti-complement-based therapies in Covid-19, an understanding of sMBL in immune response to SARS-CoV-2 and complement is therefore essential. This review highlights the role of endogenous sMBL and complement activation during SARS-CoV-2 infection and their therapeutic management by various agents, mainly plant lectins, since antiviral mannose-binding plant lectins (pMBLs) offer potential applications in the prevention and control of viral infections.']","['Gupta, Anita, [Gupta, G. S.]']",['10.1007/s11010-021-04107-3'],['Article'],[''],['http://dx.doi.org/10.1007/s11010-021-04107-3'],[''],['Status of mannose-binding lectin (MBL) and complement system in COVID-19 patients and therapeutic applications of antiviral plant MBLs']
"['Purpose Women’s worry about developing breast cancer may influence their decision to use preventive therapy. However, the direction of this relationship has been questioned. We prospectively investigated the relationship between breast cancer worry and uptake of preventive therapy. The socio-demographic and clinical factors associated with high breast cancer worry were also investigated. Methods Women at increased risk of developing breast cancer were recruited from clinics across England ( n \u2009=\u2009408). Participants completed a survey on their breast cancer worry, socio-demographic and clinical factors. Uptake of tamoxifen was recorded at 3\xa0months ( n \u2009=\u2009258 women, 63.2%). Both primary and sensitivity analyses were conducted using different classifications of low, medium and high worry. Results 39.5% of respondents reported medium breast cancer worry at baseline and 21.2% reported high worry. Ethnic minority women were more likely to report high worry than white women (OR\u2009=\u20093.02, 95%CI 1.02, 8.91, p \u2009=\u20090.046). Women educated below degree level were more likely to report high worry than those with higher education (OR\u2009=\u20092.29, 95%CI 1.28, 4.09, p \u2009=\u20090.005). No statistically significant association was observed between worry and uptake. In the primary analysis, fewer respondents with medium worry at baseline initiated tamoxifen (low worry\u2009=\u200915.5%, medium\u2009=\u200913.5%, high\u2009=\u200915.7%). In the sensitivity analysis, participants with medium worry reported the highest uptake of tamoxifen (19.7%). Conclusions No association was observed between worry and uptake, although the relationship was affected by the categorisation of worry. Standardised reporting of the classification of worry is warranted to allow transparent comparisons across cohorts.']","['Lloyd, Kelly E., [Hall, Louise H.], [Ziegler, Lucy], [Smith, Samuel G.], [ENGAGE investigators]']",['10.1007/s10549-021-06183-x'],['Article'],[''],['http://dx.doi.org/10.1007/s10549-021-06183-x'],[''],['Breast cancer worry in higher-risk women offered preventive therapy: a UK multicentre prospective study']
